股票代码,板块名称
002723,7
688111,7
688090,7
002120,7
002907,7
603398,7
300843,7
300845,7
002134,7
688092,7
600958,7
603396,7
300820,7
002144,7
688626,6
603393,6
603129,6
603214,6
603757,6
831961,6
603103,6
603638,6
603218,6
603530,6
688585,6
603663,6
603727,6
603656,6
603368,6
688699,6
603028,6
688601,6
688689,6
603035,6
603725,6
603067,6
603043,6
603033,6
603133,6
603032,6
839725,6
603386,6
603590,6
688766,6
603229,6
603059,6
603666,6
688722,6
600452,6
603179,6
603176,6
600367,6
603617,6
603444,6
603306,6
603313,6
688659,6
688658,6
603318,6
688596,6
603329,6
603063,6
603399,6
688778,6
688777,6
603186,6
603369,6
603335,6
603506,6
603688,6
688588,6
688589,6
603700,6
603095,6
600426,6
600383,6
603668,6
688661,6
603628,6
603518,6
600371,6
603508,6
603507,6
603681,6
603379,6
600740,6
603778,6
688283,6
600983,6
688107,6
600971,6
600960,6
688287,6
688112,6
688116,6
600936,6
603789,6
600653,6
600929,6
600909,6
600654,6
688117,6
688118,6
688258,6
600987,6
688097,6
688288,6
601002,6
688302,6
601136,6
688071,6
600618,6
688075,6
688299,6
601107,6
688080,6
688296,6
601066,6
601059,6
601021,6
688082,6
601008,6
601005,6
688251,6
688127,6
688131,6
600801,6
600784,6
600702,6
688203,6
600707,6
688169,6
600715,6
600758,6
600727,6
688180,6
600729,6
600754,6
688189,6
688181,6
688184,6
600735,6
600794,6
688216,6
688137,6
600814,6
688233,6
688141,6
688148,6
600674,6
600837,6
688227,6
600829,6
688223,6
688221,6
600825,6
688220,6
600824,6
600818,6
600817,6
600815,6
600604,6
688067,6
688310,6
688502,6
603960,6
688475,6
601890,6
603979,6
688425,6
603982,6
688410,6
688409,6
688408,6
605011,6
605018,6
601827,6
605069,6
601816,6
605116,6
688500,6
603928,6
600742,6
601966,6
600470,6
603800,6
688566,6
603816,6
603833,6
603001,6
603860,6
688558,6
603861,6
601998,6
601990,6
688522,6
603899,6
601975,6
601969,6
605218,6
688390,6
688062,6
601288,6
688036,6
601233,6
688037,6
688332,6
688048,6
688050,6
688055,6
601177,6
601169,6
600589,6
688061,6
600592,6
601162,6
688316,6
688313,6
688359,6
688033,6
601702,6
600575,6
605289,6
601677,6
605366,6
605499,6
600539,6
601609,6
688376,6
601601,6
601579,6
601398,6
601388,6
688372,6
601375,6
601366,6
601328,6
688392,6
000001,6
000761,6
002502,6
002586,6
300160,6
301148,6
000707,6
000708,6
002557,6
301158,6
002532,6
000712,6
300171,6
301181,6
000718,6
300179,6
301187,6
300191,6
000736,6
301192,6
000700,6
000029,6
300850,6
301100,6
002668,6
000678,6
301092,6
002647,6
000011,6
300138,6
301096,6
300142,6
002620,6
002636,6
002634,6
300852,6
000697,6
300143,6
002627,6
301116,6
301198,6
300209,6
002671,6
301206,6
002428,6
300239,6
301277,6
000791,6
000798,6
300242,6
301286,6
301288,6
002408,6
002395,6
301297,6
301301,6
301306,6
000833,6
300281,6
301335,6
301345,6
300818,6
000783,6
301260,6
000750,6
002501,6
002500,6
301220,6
002496,6
301230,6
301234,6
300827,6
300822,6
002453,6
002476,6
002468,6
300821,6
002462,6
301257,6
002458,6
000536,6
002670,6
002676,6
002374,6
301005,6
002882,6
000593,6
002997,6
002867,6
000595,6
002999,6
300909,6
002864,6
300991,6
000596,6
003004,6
002855,6
300999,6
003022,6
003025,6
000509,6
002835,6
000589,6
300917,6
002984,6
002926,6
002950,6
000557,6
000534,6
000558,6
000561,6
002963,6
002967,6
300950,6
002981,6
002921,6
002978,6
002901,6
300958,6
002900,6
002899,6
002896,6
301004,6
002833,6
000428,6
002831,6
002759,6
300875,6
300868,6
000655,6
002726,6
002725,6
002721,6
300116,6
300119,6
301070,6
002706,6
000667,6
002703,6
300121,6
300128,6
300129,6
000672,6
300048,6
301049,6
301048,6
002796,6
003039,6
002828,6
000616,6
002825,6
300885,6
300882,6
002797,6
000622,6
002769,6
300880,6
000626,6
300016,6
002781,6
002780,6
002775,6
300042,6
300803,6
300936,6
300282,6
300447,6
002119,6
300443,6
300589,6
002113,6
600103,6
300446,6
002087,6
300745,6
600132,6
300449,6
300733,6
600149,6
300454,6
600156,6
002122,6
300442,6
300753,6
000862,6
600036,6
002154,6
002142,6
000856,6
002133,6
001206,6
600058,6
300752,6
600059,6
001209,6
600076,6
300591,6
002124,6
600283,6
600269,6
300488,6
301367,6
001330,6
300690,6
001336,6
600218,6
300681,6
600221,6
300536,6
001318,6
300708,6
001316,6
300686,6
001269,6
600239,6
000886,6
300683,6
300529,6
300518,6
300515,6
300511,6
001965,6
001236,6
001230,6
600250,6
002029,6
300553,6
002039,6
600255,6
300701,6
600184,6
000893,6
000089,6
002058,6
300647,6
002132,6
600029,6
301391,6
300601,6
002233,6
300357,6
300775,6
002265,6
300776,6
600023,6
300778,6
000976,6
300329,6
000038,6
300790,6
300630,6
002300,6
300309,6
000045,6
300305,6
002330,6
300629,6
300295,6
300291,6
002348,6
301377,6
300618,6
000935,6
300611,6
000839,6
300285,6
000920,6
301368,6
002231,6
002278,6
002211,6
000407,6
300429,6
600017,6
002164,6
300593,6
002175,6
300395,6
000989,6
600004,6
300394,6
002192,6
300385,6
300685,6
300375,6
600305,6
300600,6
002208,6
603300,5
000411,5
603196,5
603267,5
603233,5
000506,5
603256,5
601519,5
603182,5
000525,5
603315,5
688611,5
603281,5
300577,5
300606,5
000517,5
002991,5
601696,5
300543,5
000415,5
603301,5
603225,5
688698,5
003012,5
688618,5
002979,5
300576,5
003023,5
300582,5
601568,5
300595,5
300549,5
601606,5
002988,5
603307,5
603200,5
002971,5
601828,5
603177,5
603053,5
300371,5
603048,5
300211,5
300380,5
300392,5
603052,5
300204,5
603173,5
300192,5
300405,5
300425,5
300440,5
603070,5
300163,5
000421,5
300358,5
300215,5
300349,5
603039,5
688677,5
300321,5
300255,5
300258,5
000419,5
300289,5
300268,5
603008,5
603018,5
603009,5
300280,5
603012,5
300155,5
688668,5
300153,5
300108,5
603167,5
300534,5
603163,5
688697,5
603156,5
688655,5
300046,5
603132,5
300069,5
603130,5
300508,5
300092,5
300506,5
000912,5
688660,5
603085,5
300502,5
000429,5
601818,5
603111,5
688696,5
300475,5
300470,5
300462,5
601882,5
300141,5
688665,5
688667,5
300150,5
603087,5
300106,5
002766,5
002952,5
002075,5
000848,5
688045,5
002225,5
688339,5
002200,5
688065,5
002193,5
688070,5
002188,5
002186,5
688077,5
002165,5
688336,5
688335,5
688086,5
688101,5
688102,5
688331,5
002114,5
688113,5
688114,5
002096,5
000869,5
002258,5
002275,5
688026,5
002357,5
605179,5
688371,5
000803,5
605268,5
605303,5
688362,5
605337,5
688357,5
605388,5
688355,5
605577,5
002283,5
688351,5
605588,5
002346,5
002333,5
002327,5
688006,5
002306,5
688350,5
688017,5
688020,5
002078,5
002069,5
603339,5
688130,5
688222,5
688226,5
688315,5
688229,5
688230,5
001211,5
688236,5
688312,5
000906,5
688252,5
688261,5
688307,5
688269,5
688271,5
688277,5
688278,5
688279,5
688285,5
688303,5
688291,5
688292,5
688293,5
000923,5
001223,5
001256,5
001259,5
688162,5
002066,5
688132,5
688135,5
688136,5
002064,5
688139,5
688326,5
002043,5
002032,5
002016,5
001914,5
001267,5
688166,5
688167,5
001338,5
001337,5
688173,5
688175,5
001311,5
688195,5
000888,5
688199,5
605167,5
688377,5
000789,5
605118,5
688556,5
688555,5
688551,5
688550,5
603589,5
603596,5
603599,5
688536,5
603605,5
603606,5
603616,5
002813,5
002809,5
603630,5
002801,5
603637,5
002795,5
000627,5
603669,5
688517,5
002767,5
000635,5
601456,5
000606,5
603565,5
603557,5
603439,5
688586,5
002933,5
603363,5
688578,5
603367,5
000570,5
688571,5
603383,5
002915,5
603416,5
002895,5
002859,5
603477,5
688569,5
603489,5
002888,5
000586,5
603511,5
603516,5
002868,5
002865,5
603551,5
688515,5
688510,5
603711,5
002511,5
688420,5
002595,5
002575,5
000702,5
000710,5
603966,5
002531,5
000720,5
603970,5
002515,5
002504,5
603912,5
603985,5
688395,5
603991,5
603997,5
002492,5
688391,5
605009,5
605020,5
002457,5
002443,5
603915,5
000698,5
603713,5
002695,5
603719,5
002740,5
603730,5
603739,5
002724,5
603759,5
002718,5
002712,5
603786,5
603788,5
603811,5
002621,5
603817,5
002688,5
688456,5
002646,5
002638,5
002637,5
603885,5
688435,5
603898,5
688426,5
688711,5
688301,5
600778,5
835185,5
000014,5
300829,5
300831,5
688798,5
688799,5
300835,5
600706,5
300839,5
600543,5
301080,5
600975,5
300840,5
600545,5
300847,5
300848,5
000026,5
600965,5
301439,5
600698,5
600959,5
301102,5
600955,5
301398,5
600939,5
301388,5
300824,5
838171,5
300859,5
300817,5
000037,5
301069,5
300799,5
300800,5
300801,5
601007,5
300943,5
600828,5
600713,5
600082,5
300809,5
600505,5
601001,5
600052,5
600507,5
600051,5
600033,5
301073,5
600016,5
600015,5
600830,5
600520,5
600007,5
300938,5
838670,5
301103,5
300861,5
601019,5
300913,5
301280,5
301279,5
836077,5
830946,5
300912,5
301267,5
301265,5
600603,5
835985,5
301258,5
301156,5
301157,5
600610,5
301256,5
835892,5
301177,5
831087,5
301246,5
301239,5
301182,5
301228,5
301195,5
301207,5
600873,5
301201,5
600595,5
600594,5
600558,5
600661,5
600560,5
600935,5
300930,5
300863,5
301105,5
301378,5
600563,5
301111,5
301369,5
600919,5
300928,5
301356,5
301333,5
301002,5
600906,5
600903,5
301331,5
301122,5
301309,5
301303,5
600671,5
301299,5
301130,5
301290,5
301283,5
600107,5
301197,5
300795,5
300700,5
301033,5
600279,5
600389,5
300692,5
301035,5
300981,5
300979,5
000017,5
688768,5
600249,5
300741,5
000048,5
600403,5
601163,5
301043,5
301050,5
300965,5
300725,5
600810,5
300962,5
832662,5
600281,5
000068,5
600382,5
600779,5
300628,5
600780,5
300998,5
600307,5
300995,5
688728,5
300640,5
300992,5
300986,5
600297,5
300653,5
300654,5
300658,5
300985,5
600293,5
301030,5
601236,5
600798,5
301056,5
601188,5
601099,5
600172,5
833914,5
600148,5
600155,5
600467,5
600197,5
601058,5
300774,5
300772,5
300957,5
300761,5
300771,5
300763,5
601101,5
600726,5
600822,5
839680,5
600202,5
600165,5
600816,5
600217,5
600121,5
300960,5
301176,4
301006,4
603629,4
603938,4
301026,4
002513,4
301011,4
301138,4
002800,4
603931,4
688398,4
600666,4
002798,4
301133,4
603639,4
834415,4
002694,4
301003,4
688526,4
603797,4
301168,4
301193,4
301016,4
603767,4
000612,4
301161,4
002546,4
832491,4
002816,4
002548,4
603955,4
600761,4
603917,4
600716,4
301023,4
301071,4
301155,4
600766,4
603768,4
002562,4
835640,4
002616,4
603707,4
301067,4
600746,4
002778,4
688519,4
002774,4
688455,4
600743,4
600696,4
688468,4
301088,4
833781,4
301082,4
301081,4
301055,4
603709,4
603866,4
002753,4
603703,4
603826,4
688488,4
688480,4
603848,4
002677,4
002679,4
688485,4
603677,4
688448,4
301129,4
688498,4
301128,4
688506,4
688486,4
301119,4
301032,4
000737,4
301118,4
603903,4
834021,4
002788,4
000633,4
603897,4
002628,4
002629,4
603729,4
002785,4
301061,4
603665,4
002743,4
600732,4
002749,4
002715,4
002692,4
002693,4
300615,4
301200,4
871642,4
600213,4
600215,4
600429,4
001333,4
600220,4
688176,4
688177,4
001317,4
688202,4
688183,4
688185,4
001313,4
688188,4
688321,4
600235,4
600241,4
600212,4
600439,4
600199,4
688325,4
600097,4
002109,4
688115,4
002098,4
002088,4
002084,4
600462,4
600178,4
000007,4
600186,4
688143,4
600189,4
688150,4
600191,4
688156,4
688319,4
600246,4
603987,4
688282,4
688266,4
688267,4
600303,4
000980,4
873122,4
600306,4
688280,4
000972,4
600399,4
000971,4
000953,4
600365,4
600318,4
000926,4
600322,4
600329,4
600377,4
688260,4
688259,4
688308,4
000892,4
001225,4
000005,4
001219,4
600261,4
600393,4
688225,4
688231,4
001212,4
688234,4
688239,4
688311,4
600381,4
600285,4
600290,4
600094,4
688330,4
600083,4
688366,4
605178,4
688370,4
605188,4
002427,4
605208,4
301296,4
000809,4
605287,4
600493,4
605288,4
605305,4
605318,4
301322,4
000836,4
605389,4
002360,4
688373,4
688378,4
301273,4
002440,4
301209,4
301222,4
603995,4
301237,4
002487,4
002485,4
605008,4
600617,4
000751,4
605050,4
605068,4
605088,4
605089,4
688383,4
605099,4
301365,4
605555,4
605566,4
600538,4
688046,4
002228,4
002219,4
002216,4
002209,4
002207,4
600529,4
002196,4
688069,4
688073,4
600012,4
688083,4
688085,4
600080,4
688105,4
688345,4
002252,4
301373,4
688032,4
600566,4
605599,4
002343,4
301380,4
002319,4
301408,4
688011,4
688349,4
301419,4
002287,4
002286,4
002282,4
836263,4
688029,4
688030,4
002378,4
002746,4
300126,4
600823,4
002949,4
003041,4
300453,4
000545,4
600838,4
000420,4
300736,4
300737,4
601128,4
300445,4
688680,4
600997,4
300749,4
300441,4
601900,4
002961,4
603190,4
003036,4
603031,4
003027,4
601921,4
300718,4
002946,4
300478,4
300715,4
300947,4
603170,4
603171,4
300501,4
002930,4
300833,4
300707,4
000565,4
300940,4
600992,4
603181,4
002936,4
601838,4
003042,4
688633,4
600833,4
002945,4
603345,4
600834,4
300483,4
603309,4
688600,4
300243,4
003008,4
003002,4
003003,4
300301,4
688622,4
688686,4
003020,4
300796,4
603213,4
003006,4
003011,4
603255,4
003019,4
688617,4
601009,4
603223,4
300805,4
003016,4
300808,4
000510,4
300277,4
601997,4
300908,4
603027,4
300899,4
603198,4
603303,4
300923,4
300922,4
601077,4
000042,4
603286,4
600858,4
688682,4
688786,4
003000,4
300314,4
688687,4
000514,4
603269,4
300911,4
002996,4
600865,4
688616,4
300910,4
300948,4
688690,4
300004,4
300570,4
000403,4
603519,4
689009,4
002877,4
603517,4
300583,4
002880,4
688739,4
002883,4
600901,4
603505,4
300972,4
603168,4
300970,4
000576,4
603080,4
300969,4
603150,4
300841,4
601658,4
300966,4
603089,4
603535,4
300089,4
002849,4
300610,4
688701,4
600928,4
603116,4
603583,4
002847,4
603117,4
603101,4
300132,4
600926,4
688700,4
300635,4
002856,4
300853,4
601339,4
603559,4
300107,4
600918,4
600792,4
600961,4
300668,4
601003,4
300564,4
601229,4
000036,4
002910,4
300539,4
300535,4
300029,4
688669,4
300694,4
603161,4
603058,4
603388,4
300519,4
603057,4
603055,4
300952,4
300878,4
300959,4
600897,4
002891,4
603076,4
300174,4
600976,4
300838,4
603429,4
300673,4
603020,3
002224,3
600530,3
300856,3
300858,3
600054,3
603045,3
000010,3
430418,3
430510,3
688084,3
688059,3
002290,3
300225,3
688057,3
688053,3
688662,3
600077,3
430489,3
300127,3
600532,3
600078,3
301379,3
688337,3
600503,3
002198,3
688021,3
603086,3
837344,3
688087,3
300815,3
002259,3
688089,3
300257,3
603041,3
688091,3
300810,3
603040,3
688093,3
688095,3
430047,3
688096,3
603029,3
600962,3
688028,3
002289,3
600513,3
603061,3
688016,3
688015,3
600022,3
688789,3
688793,3
300154,3
002839,3
688683,3
300689,3
688309,3
688255,3
001202,3
001203,3
300554,3
300550,3
601686,3
688237,3
000897,3
600280,3
601218,3
688314,3
300572,3
600262,3
300528,3
300526,3
300522,3
300521,3
001226,3
688217,3
300695,3
300517,3
688212,3
688211,3
688257,3
300573,3
688108,3
600308,3
688300,3
300622,3
000929,3
600361,3
600319,3
601368,3
601566,3
000952,3
300633,3
601577,3
600311,3
688281,3
300575,3
300599,3
601595,3
300597,3
688276,3
000978,3
300596,3
000911,3
000985,3
600301,3
300651,3
000096,3
688210,3
001234,3
300509,3
300767,3
002014,3
300756,3
300421,3
002033,3
300417,3
600455,3
603110,3
300401,3
300765,3
601963,3
000416,3
601968,3
300702,3
688133,3
300326,3
600469,3
600159,3
002072,3
600130,3
300313,3
688329,3
600117,3
688685,3
688788,3
601916,3
300755,3
688160,3
688161,3
688206,3
001260,3
300705,3
600243,3
600408,3
688196,3
001278,3
688192,3
600232,3
001299,3
600419,3
601860,3
600231,3
688776,3
300727,3
001331,3
688178,3
300452,3
870436,3
300743,3
688323,3
688163,3
601113,3
300411,3
000820,3
600561,3
002940,3
000548,3
603332,3
603839,3
002948,3
300937,3
301077,3
603823,3
000677,3
603819,3
603813,3
688580,3
000669,3
002700,3
603737,3
000668,3
002702,3
688501,3
688577,3
300946,3
603787,3
002928,3
603377,3
688505,3
600722,3
603758,3
600724,3
603855,3
002674,3
300933,3
603863,3
600854,3
000518,3
600681,3
688428,3
301113,3
000520,3
831195,3
603896,3
301108,3
603112,3
603311,3
300931,3
002966,3
600689,3
603317,3
301101,3
301098,3
600844,3
000679,3
600843,3
000526,3
002960,3
831641,3
002959,3
002958,3
603385,3
002919,3
300920,3
002807,3
002879,3
603661,3
832885,3
002791,3
600356,3
000590,3
002873,3
600796,3
301028,3
832149,3
301025,3
832225,3
301022,3
301062,3
600785,3
603615,3
002817,3
301019,3
688557,3
600781,3
603607,3
603602,3
301008,3
688553,3
603587,3
301000,3
002779,3
833533,3
603676,3
301040,3
002730,3
603389,3
603726,3
002734,3
603722,3
833943,3
600731,3
002918,3
688718,3
002748,3
831906,3
002905,3
002750,3
300961,3
002893,3
603458,3
002760,3
688513,3
301053,3
002763,3
002890,3
300967,3
002772,3
603685,3
688518,3
603916,3
600333,3
600857,3
605169,3
605266,3
605258,3
605255,3
605228,3
603166,3
600892,3
605196,3
000802,3
600889,3
003043,3
300883,3
605168,3
002836,3
603178,3
603183,3
605151,3
688379,3
603919,3
603187,3
605122,3
600882,3
003038,3
688382,3
605100,3
688636,3
688363,3
003033,3
605369,3
605598,3
300864,3
605567,3
600927,3
605507,3
836239,3
600573,3
300865,3
605378,3
688356,3
002377,3
000023,3
605298,3
600908,3
688358,3
000504,3
605338,3
603139,3
605333,3
300876,3
688639,3
600898,3
605300,3
605299,3
603192,3
605133,3
600608,3
600615,3
600616,3
688625,3
605003,3
603950,3
603215,3
603216,3
603239,3
603238,3
600647,3
603235,3
688393,3
301190,3
301229,3
688621,3
300907,3
603992,3
300906,3
003015,3
603230,3
300902,3
300905,3
002569,3
600638,3
300898,3
605058,3
831152,3
600609,3
002986,3
605028,3
603199,3
000757,3
605060,3
688386,3
300893,3
600665,3
600861,3
300894,3
603279,3
002606,3
605080,3
000880,2
831167,2
832000,2
832171,2
832278,2
873169,2
832419,2
000430,2
688528,2
835368,2
873001,2
839371,2
688367,2
688466,2
831768,2
000659,2
831010,2
834062,2
871981,2
688679,2
000890,2
835179,2
834033,2
830974,2
000752,2
688338,2
872925,2
836149,2
000910,2
871753,2
688511,2
837212,2
830832,2
837092,2
833819,2
688670,2
836826,2
834770,2
836675,2
836395,2
833523,2
870357,2
603520,2
000949,2
603151,2
300111,2
603115,2
603099,2
603096,2
603093,2
300193,2
300196,2
300214,2
603038,2
603037,2
603036,2
300230,2
603006,2
603002,2
601996,2
300381,2
300492,2
601825,2
300533,2
601665,2
601616,2
601599,2
601500,2
300636,2
300637,2
300641,2
300652,2
603122,2
603155,2
603689,2
603180,2
603682,2
002787,2
603657,2
002826,2
002842,2
603586,2
603577,2
603558,2
603527,2
002884,2
603500,2
603488,2
603380,2
603378,2
002931,2
002942,2
603337,2
603331,2
002951,2
002956,2
603323,2
603321,2
603320,2
002969,2
002977,2
003017,2
003026,2
601279,2
300662,2
300669,2
300697,2
301059,2
301065,2
600725,2
301068,2
600719,2
301072,2
301075,2
301093,2
301106,2
301188,2
600613,2
600599,2
600593,2
600569,2
430139,2
430476,2
600527,2
600173,2
600182,2
600193,2
600423,2
600228,2
600234,2
600397,2
600302,2
600370,2
600321,2
301057,2
301037,2
301036,2
300877,2
300720,2
601086,2
300779,2
300789,2
300816,2
300819,2
600984,2
300834,2
300837,2
300849,2
600966,2
300871,2
300886,2
600749,2
300891,2
300901,2
300927,2
300932,2
600836,2
300955,2
300973,2
300983,2
600793,2
600791,2
600768,2
600753,2
603683,2
603102,2
603696,2
605108,2
002391,2
605286,2
605277,2
605259,2
605198,2
605186,2
605183,2
605177,2
605158,2
605155,2
605138,2
605128,2
002442,2
605098,2
603900,2
605086,2
605081,2
605066,2
605055,2
605016,2
605007,2
002495,2
603983,2
002521,2
603968,2
603963,2
603937,2
603933,2
605296,2
605319,2
605336,2
002381,2
000995,2
000996,2
001201,2
001210,2
688238,2
688235,2
001215,2
001217,2
001231,2
001268,2
688197,2
001288,2
001296,2
001366,2
002003,2
688109,2
688103,2
688098,2
002136,2
002159,2
688081,2
688078,2
002248,2
688013,2
002295,2
605368,2
603697,2
603901,2
002379,2
002687,2
603798,2
603856,2
002661,2
002691,2
603810,2
002652,2
603878,2
603879,2
603880,2
002731,2
603886,2
603801,2
603706,2
603828,2
002752,2
002719,2
603889,2
301051,1
002852,1
002830,1
834014,1
836247,1
603779,1
603536,1
002827,1
301045,1
834639,1
836270,1
430198,1
836414,1
836422,1
836433,1
430300,1
836807,1
430425,1
000608,1
834599,1
600605,1
835174,1
834682,1
834765,1
834475,1
002107,1
834407,1
600714,1
834950,1
603578,1
688121,1
603755,1
688129,1
301076,1
836871,1
002052,1
603580,1
835508,1
603585,1
835670,1
835237,1
603159,1
836892,1
836942,1
002802,1
603655,1
870508,1
870866,1
871634,1
600421,1
871970,1
001205,1
872190,1
872351,1
872374,1
872392,1
002790,1
600265,1
603680,1
873152,1
873167,1
688265,1
873223,1
873305,1
873339,1
870299,1
870199,1
839790,1
838262,1
836957,1
837046,1
002872,1
001227,1
430478,1
001218,1
837821,1
430564,1
838227,1
430685,1
839729,1
430718,1
838810,1
838924,1
838971,1
839167,1
839273,1
600137,1
000637,1
002811,1
833580,1
833075,1
603790,1
300616,1
605006,1
603226,1
002998,1
688613,1
603268,1
603277,1
601528,1
601518,1
002989,1
000782,1
603829,1
688607,1
002968,1
002650,1
601187,1
605162,1
605166,1
605180,1
300791,1
300798,1
603221,1
603988,1
603980,1
603016,1
688656,1
603136,1
603188,1
603909,1
603922,1
688272,1
603926,1
688628,1
000695,1
603079,1
603948,1
603958,1
603208,1
000715,1
603209,1
603217,1
603976,1
603022,1
603021,1
601010,1
603351,1
833509,1
832566,1
605580,1
603499,1
832023,1
832089,1
832110,1
300984,1
600769,1
002247,1
301012,1
688056,1
603353,1
832735,1
832802,1
832876,1
002199,1
002633,1
833171,1
833230,1
833429,1
833454,1
605500,1
831855,1
831834,1
000020,1
603356,1
300851,1
603360,1
603365,1
830879,1
603822,1
830964,1
600883,1
603818,1
831039,1
300915,1
600847,1
831278,1
831305,1
831370,1
831445,1
831526,1
605377,1
605488,1
873527,1
