代码,总股本
600396,1472706817.0
600395,2146624894.0
600383,4514583572.0
600382,788933815.0
600381,587060741.0
600379,330201564.0
600367,293236600.0
600360,960295304.0
600354,527802080.0
600353,592007971.0
600351,770000023.0
600350,4827212433.0
600339,5583147471.0
600327,884779518.0
600319,387709384.0
600301,235148140.0
600297,8111237369.0
600293,1160145046.0
600285,567458992.0
600280,1138334820.0
600277,3560622194.0
600273,1401945207.0
600267,1198181562.0
600265,129800000.0
600239,1605686909.0
600238,448200000.0
600235,351300000.0
600226,3115165266.0
600225,3411394363.0
600210,1516736158.0
600198,1313708906.0
600197,471960049.0
600192,441748000.0
600189,715197812.0
600184,508760826.0
600183,2326547469.0
600180,1051902464.0
600165,684883775.0
600163,1902996143.0
600162,3268438122.0
600160,2699746081.0
600153,3006476030.0
600152,524904562.0
600148,141516450.0
600138,723840000.0
600135,553307099.0
600132,483971198.0
600131,1195394544.0
600129,556890744.0
600116,1912142904.0
600109,3724359310.0
600108,1946915121.0
600105,1403492444.0
600101,421432670.0
600095,2854958418.0
600085,1371470262.0
600084,1123726830.0
600079,1633071908.0
600067,1391668739.0
600053,433540800.0
600052,844194741.0
600037,1391777884.0
600032,2080000000.0
600025,18000000000.0
600017,3075653888.0
600010,45585032648.0
430489,
430476,
430198,
430139,
430090,
430047,
301389,283500000.0
301366,83333334.0
301330,148492051.0
301327,96000000.0
301318,69412000.0
301313,102333400.0
301263,236387500.0
301237,80000000.0
301231,84400000.0
301228,120000000.0
301222,101333400.0
301189,114896465.0
301178,65956800.0
301176,169066667.0
301169,72239774.0
301163,81600000.0
301136,275204820.0
301135,103146000.0
301118,106670000.0
301110,66666667.0
301103,158026471.0
301060,400517000.0
301058,512274245.0
301038,171600000.0
301035,276180000.0
301018,240010000.0
301015,525100000.0
301008,80000000.0
301001,80000000.0
300993,237024000.0
300988,132984000.0
300984,76800000.0
300973,169340000.0
300964,77298284.0
300945,204578000.0
300942,400860000.0
300940,190572083.0
300925,374736587.0
300920,100000000.0
300906,80000000.0
300892,100000000.0
300891,400000000.0
300878,144790322.0
300876,96000000.0
300875,99834751.0
300864,155040000.0
300861,480012000.0
300858,148925445.0
300857,206557782.0
300840,240000000.0
300837,100000000.0
300834,193712353.0
300823,93559091.0
300816,80173000.0
300805,423230000.0
300798,417750291.0
300795,100164000.0
300790,336947916.0
300779,100004149.0
300778,150998117.0
300771,240000000.0
300769,173751943.0
300766,400100000.0
300760,1212441394.0
300757,110530936.0
300756,141609804.0
300749,206355550.0
300741,615880000.0
300731,126431804.0
300729,221101961.0
300720,194877256.0
300719,253694750.0
300712,185252160.0
300711,207642172.0
300709,186106707.0
300705,328563058.0
300689,115600000.0
300687,398887449.0
300678,197590862.0
300677,659546835.0
300674,711091802.0
300664,709337550.0
300659,226533165.0
300652,102608133.0
300650,218296126.0
300636,350190483.0
300625,279911000.0
300624,129898885.0
300622,173216628.0
300621,208056700.0
300619,88655041.0
300616,198675000.0
300606,140128700.0
300604,604328728.0
300601,1120491686.0
300591,405673777.0
300570,229996800.0
300562,214701188.0
300554,104829248.0
300552,213133112.0
300550,262738501.0
300546,142711301.0
300540,160691993.0
300533,152388000.0
300531,329937375.0
300529,807750535.0
300519,160000000.0
300518,142436840.0
300516,180000000.0
300513,313691155.0
300512,410977250.0
300505,224691099.0
300503,306072836.0
300492,140486470.0
300482,444513687.0
300472,266533621.0
300455,717767936.0
300454,415682546.0
300450,1565616584.0
300444,725255525.0
300440,444713000.0
300433,4973479998.0
300429,515260996.0
300427,361757263.0
300410,367654697.0
300406,588841905.0
300391,350336112.0
300390,588105658.0
300387,289057018.0
300384,319007265.0
300379,460698732.0
300377,751557080.0
300370,957146344.0
300369,798584413.0
300352,1449824087.0
300348,721000562.0
300344,641706416.0
300338,339619692.0
300336,806230192.0
300335,487112388.0
300329,252888780.0
300328,690423600.0
300322,465746427.0
300320,601234191.0
300309,886123765.0
300307,780541776.0
300303,1342324504.0
300302,488783798.0
300297,1249894545.0
300290,639237569.0
300283,437090372.0
300276,1401042990.0
300265,364978084.0
300263,904294579.0
300255,934966878.0
300254,241618563.0
300252,577153834.0
300251,2933608432.0
300246,175681011.0
300245,313457493.0
300235,167831090.0
300232,1094089477.0
300231,442100220.0
300224,820216556.0
300204,476034544.0
300203,452517400.0
300198,1031548540.0
300189,1024000000.0
300176,387280800.0
300175,470800000.0
300171,635415040.0
300169,325984340.0
300161,198696906.0
300159,1490360202.0
300153,320000000.0
300151,502507802.0
300147,661279045.0
300145,1923438236.0
300135,921600000.0
300132,516580886.0
300125,265499995.0
300123,1007630823.0
300120,464401180.0
300113,694287240.0
300108,666014674.0
300105,519125640.0
300098,1737782275.0
300084,384765738.0
300082,680098200.0
300078,866129866.0
300063,754003950.0
300062,557577326.0
300052,262013710.0
300043,1244198401.0
300037,742450163.0
300035,723310765.0
300031,411968821.0
300027,2774505919.0
300022,380240380.0
300020,655789086.0
300011,558650387.0
300004,479993598.0
300003,1893012280.0
003030,124780000.0
003025,163191700.0
003018,260000000.0
003010,121699840.0
003003,177002700.0
002995,126753200.0
002992,184966135.0
002970,172996000.0
002968,229091083.0
002953,316622505.0
002951,405000000.0
002943,100000000.0
002935,274713270.0
002930,451482891.0
002928,1013567644.0
002923,239209490.0
002910,196698691.0
002903,152244000.0
002901,417139820.0
002889,138101429.0
002887,312000000.0
002886,226573529.0
002881,239645701.0
002867,1095926265.0
002863,498842538.0
002861,155550619.0
002842,277673597.0
002836,192000000.0
002835,219493931.0
002833,424229979.0
002824,199713017.0
002819,305348342.0
002815,888976640.0
002799,252000000.0
002787,315977445.0
002780,157587486.0
002776,537989106.0
002774,336687900.0
002773,919463954.0
002771,209764100.0
002769,373318054.0
002759,408552567.0
002756,414693493.0
002749,435462583.0
002745,1484166399.0
002743,435268478.0
002719,174139457.0
002715,138000000.0
002709,1926656122.0
002699,909572725.0
002694,597196800.0
002693,414737000.0
002689,1043310725.0
002676,720000000.0
002675,802214326.0
002658,630111511.0
002656,712519844.0
002654,855125963.0
002646,472562974.0
002643,930335215.0
002642,664820313.0
002638,1506156686.0
002632,624599090.0
002628,757194315.0
002627,738148117.0
002614,623447424.0
002613,937170000.0
002608,3778079704.0
002605,406461490.0
002603,1670705376.0
002593,808058029.0
002585,1156278085.0
002584,585216422.0
002578,988093296.0
002572,912370038.0
002568,1050159955.0
002565,1059988922.0
002562,1062905203.0
002559,555128024.0
002556,953992980.0
002553,348000000.0
002545,1244062083.0
002541,690011160.0
002540,1250169663.0
002537,1174016745.0
002535,801683074.0
002531,1802509062.0
002526,1782793836.0
002522,905779387.0
002520,862899328.0
002516,1470838682.0
002505,6374261088.0
002503,3051852544.0
002501,3550000000.0
002491,1240681400.0
002490,541722000.0
002481,1238352750.0
002470,3286027742.0
002465,2304448671.0
002459,2354944448.0
002458,992909980.0
002453,944217225.0
002433,766773200.0
002427,437970123.0
002421,1910371429.0
002414,3285181622.0
002411,1532283909.0
002409,475927678.0
002407,766023589.0
002400,1743337128.0
002397,755981443.0
002396,583280278.0
002388,507725100.0
002377,916325201.0
002372,1592112988.0
002370,536683903.0
002367,797968677.0
002354,1654585820.0
002346,441575416.0
002344,1282616960.0
002342,960000000.0
002331,410245949.0
002324,1014062317.0
002309,871787068.0
002304,1506988000.0
002300,656667000.0
002296,389604420.0
002295,250616000.0
002281,699408918.0
002268,845876603.0
002267,1112075445.0
002264,720504683.0
002249,2378904504.0
002245,1152046537.0
002243,1210604219.0
002242,767017000.0
002238,802559160.0
002235,579572284.0
002231,346850017.0
002226,2648922855.0
002215,989541427.0
002210,2661232774.0
002209,195244050.0
002201,651636241.0
002197,614362928.0
002187,704038932.0
002185,3204484648.0
002184,351908370.0
002176,1706325581.0
002174,915870756.0
002173,453079583.0
002172,765732360.0
002170,889862627.0
002168,801929568.0
002145,2977826315.0
002142,6603590792.0
002141,1134656519.0
002139,1271027372.0
002133,774144175.0
002127,2454870403.0
002119,375284000.0
002113,1510547023.0
002107,577209600.0
002096,380178200.0
002095,252720000.0
002082,618222829.0
002077,580348513.0
002069,711112194.0
002068,748119596.0
002063,1587580000.0
002059,1012434813.0
002057,759047776.0
002054,482115452.0
002048,814095508.0
002043,772841781.0
002034,429495847.0
002023,756791003.0
002016,809095632.0
002003,1037205556.0
001339,246965000.0
001336,80373500.0
001317,80040000.0
001300,182831935.0
001283,80000000.0
001259,73588888.0
001234,106666700.0
001213,4444444444.0
001209,131522720.0
000998,1316970298.0
000996,345000000.0
000990,1253011919.0
000965,1109830895.0
000959,7819869170.0
000952,352648939.0
000931,753126982.0
000928,1281043774.0
000925,558755262.0
000923,652728961.0
000917,1417556338.0
000910,547397500.0
000900,1517828334.0
000899,975677760.0
000882,2737351947.0
000863,1204370460.0
000858,3881608005.0
000833,668401851.0
000823,536988878.0
000818,679156000.0
000813,2232788132.0
000802,715900255.0
000796,803000258.0
000792,5432876672.0
000782,528139623.0
000767,3076942219.0
000733,518133618.0
000723,4326430548.0
000711,1023667816.0
000703,3666280716.0
000702,266634576.0
000698,819514395.0
000692,532832976.0
000690,2175887862.0
000670,816627360.0
000661,404720290.0
000659,1285702520.0
000639,1079428095.0
000633,385106373.0
000632,465519570.0
000630,10526533308.0
000626,508940464.0
000617,12642079079.0
000605,352658600.0
000590,239471267.0
000587,2123749330.0
000586,193440000.0
000568,1471957410.0
000566,1297365126.0
000557,1458374735.0
000551,403984805.0
000544,974684488.0
000540,7005254679.0
000538,1796862549.0
000529,583790330.0
000528,1955019991.0
000524,670208597.0
000503,907172932.0
000498,1560629303.0
000428,1018926000.0
000421,578331934.0
000153,312141230.0
000099,775770137.0
000089,2050769509.0
000088,2249161747.0
000078,2750833257.0
000060,3737543400.0
000039,2302682490.0
000006,1349995046.0
873527,
871642,
871396,
871245,
870299,
870204,
839790,
839680,
839167,
838924,
838275,
836675,
835368,
835179,
832145,
832089,
831856,
831445,
831152,
830964,
830799,
688778,300550715.0
688676,425700000.0
688663,139950000.0
688660,1333333400.0
688617,66670000.0
688616,150000000.0
688568,245260756.0
688519,234751600.0
688517,136109184.0
688403,834853281.0
688396,1320091861.0
688395,86000000.0
688382,575000000.0
688379,88000000.0
688367,86753000.0
688351,470600000.0
688326,120000000.0
688314,58027980.0
688300,85973400.0
688296,107393160.0
688293,81980328.0
688283,84000000.0
688272,76000000.0
688260,120000000.0
688256,400814650.0
688247,453340000.0
688238,493189000.0
688217,55577060.0
688177,414080000.0
688168,71811600.0
688167,89960000.0
688152,52844724.0
688119,1125000000.0
688118,95400000.0
688111,461221529.0
688085,225866850.0
688070,87580000.0
688041,2324338091.0
688032,56000000.0
688003,194701000.0
605577,444444445.0
605376,261600000.0
605319,200000000.0
605218,212833460.0
605198,270536000.0
605179,401000000.0
605122,172354000.0
605077,228457600.0
605068,166600000.0
605058,142923950.0
603987,441569000.0
603896,197198038.0
603886,240000000.0
603878,400758848.0
603811,233788800.0
603788,223065068.0
603779,332749154.0
603759,461760000.0
603716,205018993.0
603680,783718767.0
603676,435234000.0
603633,328316014.0
603599,650389789.0
603559,143313207.0
603558,381262949.0
603551,404498000.0
603536,244718600.0
603517,608630695.0
603516,186337143.0
603444,71866482.0
603398,342634507.0
603387,507153517.0
603368,362228058.0
603321,307000000.0
603320,130021140.0
603299,783148545.0
603288,4633833787.0
603239,270720000.0
603238,178988000.0
603223,510133604.0
603222,477040855.0
603219,401000000.0
603218,967593089.0
603209,200000000.0
603178,236411881.0
603128,1309462971.0
603115,239200000.0
603108,579542691.0
603099,266670000.0
603081,409086312.0
603053,888890000.0
603045,137620000.0
603037,104901350.0
603019,1464013974.0
601963,1895501796.0
601900,895876566.0
601717,1536259470.0
601658,72527800605.0
601616,935575000.0
601579,497360000.0
601568,3972222224.0
601567,1407976553.0
601566,574637150.0
601311,1173146118.0
601229,14206661727.0
601199,935210292.0
601163,800000000.0
600970,2265632064.0
600927,1455555556.0
600926,5930277547.0
600864,2080570520.0
600824,1054027073.0
600812,1715730370.0
600802,458248400.0
600796,866585766.0
600727,528583135.0
600721,376403355.0
600712,544655360.0
600702,332042979.0
600664,2524514076.0
600600,709285615.0
600592,399553571.0
600570,1900006442.0
600549,1418459200.0
600526,863943140.0
600508,722718000.0
600467,1460994304.0
600459,591156780.0
600380,1927655269.0
600377,3815747500.0
600371,292578000.0
600368,1125632068.0
600335,1456875351.0
600323,815347146.0
600310,1465710722.0
600288,436800000.0
600268,705832084.0
600262,170000000.0
600249,550000000.0
600219,11950481520.0
600216,965128000.0
600173,700506244.0
600156,402110702.0
600103,2305817807.0
600066,2213939223.0
600057,2254093987.0
430685,
430418,
301331,70138359.0
301326,72192828.0
301296,420000000.0
301285,206670000.0
301283,80000000.0
301239,149619048.0
301236,635294118.0
301216,343395400.0
301208,66666700.0
301198,130000000.0
301190,214636500.0
301166,86666668.0
301159,77350000.0
301151,167674290.0
301148,116497080.0
301133,106096616.0
301125,72400000.0
301115,180000000.0
301111,160000000.0
301098,105600000.0
301086,60000000.0
301078,1088000000.0
301061,128000000.0
301037,100292060.0
301033,66062951.0
301030,133333334.0
301021,151511482.0
301009,271860000.0
300992,90800000.0
300986,163893333.0
300982,140318267.0
300976,93986400.0
300972,153500000.0
300969,80000000.0
300968,413380000.0
300953,93080000.0
300948,140010000.0
300931,240146000.0
300926,154905300.0
300922,156811200.0
300912,111968000.0
300903,414694422.0
300898,125230000.0
300886,74555000.0
300882,204429420.0
300869,401796800.0
300866,406427207.0
300863,55235088.0
300852,101930760.0
300836,64032436.0
300835,120139000.0
300822,160005000.0
300820,143623875.0
300819,149205000.0
300815,332160000.0
300813,83156078.0
300812,139821029.0
300808,160000000.0
300768,643829039.0
300751,173011490.0
300735,774621120.0
300701,270000000.0
300694,215316977.0
300690,166312657.0
300669,192705526.0
300663,462178442.0
300657,488410056.0
300651,128747222.0
300649,132416609.0
300612,159039975.0
300608,251641248.0
300599,358131567.0
300588,192371030.0
300582,297108930.0
300579,270000000.0
300577,239790214.0
300573,88094682.0
300569,808581708.0
300566,263741550.0
300560,226269812.0
300551,345752939.0
300541,308429398.0
300521,144000000.0
300508,109094400.0
300502,507086219.0
300499,308620124.0
300497,550004834.0
300493,504751147.0
300479,197040865.0
300473,150447491.0
300459,3515810939.0
300443,261753484.0
300424,239893793.0
300423,497511290.0
300422,504872458.0
300420,1116383561.0
300411,406520007.0
300408,1916497371.0
300405,289209902.0
300404,368352343.0
300400,242625800.0
300395,506923266.0
300375,664794403.0
300365,599855469.0
300350,562863279.0
300318,816900495.0
300305,288753000.0
300280,162065744.0
300278,1421506508.0
300274,1485190984.0
300273,792354216.0
300270,302806028.0
300267,2062604870.0
300259,1169801516.0
300249,437470194.0
300244,623913096.0
300241,685761103.0
300237,1441914930.0
300225,489205300.0
300219,707943506.0
300217,1487706540.0
300215,758322487.0
300213,593718564.0
300207,1718626656.0
300179,485908830.0
300163,474000000.0
300157,712113257.0
300152,712800000.0
300150,585106053.0
300143,642167010.0
300140,427244052.0
300139,274000000.0
300138,532773991.0
300134,767498006.0
300131,1137147085.0
300128,1094115412.0
300111,1119800000.0
300103,317601000.0
300097,288549669.0
300094,912292315.0
300093,216000000.0
300091,1489164214.0
300076,424000000.0
300071,922347736.0
300067,1050276214.0
300056,385490443.0
300055,803095760.0
300053,702158212.0
300051,365698690.0
300050,560036718.0
300040,587655747.0
300032,803169608.0
300025,503650562.0
300016,491956096.0
300001,1040710713.0
003033,81750000.0
003029,186347000.0
003028,111488100.0
003021,171333344.0
003016,432288988.0
003007,104000000.0
003001,127750726.0
002985,331853600.0
002969,962207512.0
002963,150359930.0
002952,164340000.0
002949,196038235.0
002938,2321155816.0
002937,297853000.0
002921,131692297.0
002917,347614197.0
002907,401057483.0
002888,149611680.0
002876,173884932.0
002869,180148557.0
002850,234358631.0
002816,100000000.0
002803,378409288.0
002763,409924000.0
002762,354025000.0
002758,502673630.0
002757,295455913.0
002753,375443612.0
002752,976918468.0
002747,869115493.0
002737,584000000.0
002731,256156000.0
002724,779829726.0
002718,131447829.0
002706,1123125020.0
002657,337576686.0
002653,1075607470.0
002652,512064000.0
002650,1152000000.0
002633,150000000.0
002625,2154587862.0
002595,800000000.0
002586,1144223714.0
002580,453868993.0
002576,165100000.0
002571,391950700.0
002557,507002296.0
002554,1346857772.0
002550,1279800000.0
002544,682821325.0
002534,739202151.0
002528,1198675082.0
002515,978313280.0
002484,837258511.0
002469,648862630.0
002392,1190490839.0
002383,740360305.0
002361,978571946.0
002348,947200000.0
002338,240000000.0
002337,588615750.0
002336,440000000.0
002332,989204866.0
002329,837640035.0
002319,200000000.0
002312,1893946394.0
002306,840000000.0
002305,1734215770.0
002292,1478699697.0
002285,2033579072.0
002284,737687949.0
002262,1007588092.0
002255,842271055.0
002250,923246256.0
002229,498344263.0
002214,599237935.0
002213,206000000.0
002211,432475779.0
002193,261715550.0
002189,262309463.0
002178,712153001.0
002154,1459333729.0
002131,6754804205.0
002126,792139643.0
002116,417628938.0
002104,699409754.0
002102,2633836290.0
002101,528878866.0
002079,807886616.0
002062,1102500000.0
002050,3590869252.0
002045,468383913.0
002029,755670000.0
002022,514319309.0
002017,446486084.0
002011,917212180.0
002006,455160000.0
002005,1752424858.0
001226,74666700.0
001208,534424000.0
001203,1508000000.0
000967,3179505436.0
000953,366122195.0
000929,185766000.0
000906,688232979.0
000905,741809597.0
000893,921138953.0
000890,419503968.0
000883,6569750886.0
000836,1208455224.0
000825,5732777796.0
000820,637245222.0
000801,1022806646.0
000789,797402500.0
000777,385494593.0
000717,2423843190.0
000712,896000000.0
000701,564578376.0
000682,1340727007.0
000676,1276506972.0
000665,1134129718.0
000601,1080551669.0
000593,358631009.0
000591,3909227441.0
000582,1772234467.0
000565,433592220.0
000546,780781962.0
000516,2275255232.0
000430,404817686.0
000150,877697557.0
000065,1001707877.0
873223,
871970,
870436,
839371,
836260,
836239,
835985,
835185,
834765,
834599,452525000.0
834475,
833509,
832735,
832491,
832419,
831961,
831726,
831689,
831278,
831010,
688768,54865491.0
688665,70000000.0
688655,133390000.0
688613,133333334.0
688511,80000000.0
688375,400010000.0
688328,81040000.0
688325,80000000.0
688310,83600000.0
688305,93177757.0
688292,157146667.0
688281,93333336.0
688278,406800000.0
688273,100000000.0
688259,80000000.0
688255,78414611.0
688251,59428464.0
688221,374578653.0
688215,40040000.0
688205,97280000.0
688198,135672588.0
688181,96473014.0
688163,108220000.0
688126,2731658657.0
688098,410644000.0
688090,67360588.0
688078,71410000.0
688077,80678000.0
688062,399600000.0
688053,100000000.0
688050,105176712.0
688036,803950350.0
688030,180223819.0
688013,81155600.0
688011,100000000.0
605580,200000000.0
605488,177126925.0
605298,140400000.0
605183,417457900.0
605111,212840309.0
605108,260000000.0
605088,165795000.0
605080,101123600.0
605033,137793000.0
605006,600005281.0
605005,404136500.0
603982,201234098.0
603977,621241828.0
603969,841000000.0
603948,162530000.0
603931,199558380.0
603926,229532531.0
603922,128000000.0
603919,507259997.0
603909,200517800.0
603900,340473840.0
603866,1333099296.0
603829,160000000.0
603826,468000000.0
603767,305981000.0
603700,203242000.0
603696,235200000.0
603677,192143072.0
603658,586272256.0
603650,596120601.0
603609,916218196.0
603590,160000000.0
603583,384226985.0
603569,560348590.0
603566,352916573.0
603535,233247835.0
603505,434826162.0
603456,834300730.0
603429,532334540.0
603383,171463516.0
603366,821557400.0
603328,998442611.0
603306,310340606.0
603278,289881096.0
603268,124168800.0
603232,231722033.0
603183,500843151.0
603182,164550000.0
603171,405890000.0
603139,99880000.0
603138,283163990.0
603112,437166517.0
603060,728018510.0
603001,400980000.0
601975,4852783848.0
601968,1133039174.0
601666,2315215955.0
601606,724228400.0
601599,1160542453.0
601369,1728425829.0
601368,882973077.0
601187,2639127888.0
601028,783025760.0
600993,431053891.0
600980,189288006.0
600929,1474480490.0
600906,3245000000.0
600874,1230418085.0
600845,1473506507.0
600839,4616244222.0
600746,1167842884.0
600724,1445241071.0
600716,936060590.0
600710,1306749434.0
600693,869846246.0
600633,1265730523.0
600608,328861441.0
600598,1777679909.0
600573,250000000.0
600572,2570037319.0
600535,1499700130.0
600510,1044788426.0
600505,364567500.0
600502,1716533938.0
600456,477777539.0
600444,146421932.0
600438,4501713420.0
600421,195600000.0
600390,4498065459.0
600338,914210168.0
600336,798165669.0
600318,512727632.0
600315,678293194.0
600298,869344879.0
600230,418355802.0
600171,712178433.0
600157,22217764145.0
600080,373270285.0
600075,1707354260.0
600062,1043237710.0
600059,911542413.0
600019,22268411550.0
430564,
430510,
301309,100000000.0
301300,64150000.0
301282,151139968.0
301276,108000000.0
301270,100000000.0
301233,51470000.0
301218,114040000.0
301213,79999999.0
301201,96696140.0
301197,120540000.0
301193,120000000.0
301188,232410000.0
301156,80000000.0
301139,121580800.0
301121,70803184.0
301119,80000000.0
301109,410010000.0
301102,200000000.0
301101,134341400.0
301096,108166667.0
301080,80000000.0
301073,120810000.0
301066,188352192.0
301057,110720000.0
301055,156000000.0
301053,81752500.0
301050,174240000.0
301040,100000000.0
301039,1453680000.0
301036,100000000.0
301032,241133400.0
301026,113333334.0
301020,146400000.0
301011,112840000.0
301010,108000000.0
301005,102828425.0
301004,103200000.0
300990,93600000.0
300989,108000000.0
300978,422702739.0
300970,116700000.0
300957,423600000.0
300938,113964450.0
300935,79107000.0
300932,175881318.0
300919,609666888.0
300917,169000000.0
300909,151359994.0
300908,100000000.0
300905,144000000.0
300900,211470000.0
300899,63783466.0
300893,225000000.0
300879,160000000.0
300871,166054034.0
300870,101660000.0
300867,271741053.0
300859,155000000.0
300853,146937110.0
300850,329708796.0
300846,466486694.0
300845,110827200.0
300842,100000000.0
300838,136340000.0
300833,84327000.0
300807,67851000.0
300806,303505814.0
300800,238400000.0
300791,180170239.0
300783,401000000.0
300776,170108344.0
300758,410237370.0
300755,416798400.0
300746,225738328.0
300745,125173178.0
300742,141297426.0
300738,690972847.0
300736,130133104.0
300710,99490300.0
300707,157029727.0
300702,347977159.0
300676,413914325.0
300671,217724473.0
300665,176177817.0
300656,156940611.0
300655,585147733.0
300648,147783896.0
300643,230000000.0
300618,309617139.0
300617,167996636.0
300614,160434469.0
300605,164462984.0
300593,372697236.0
300592,289175621.0
300589,377667996.0
300587,1076852030.0
300571,139528294.0
300563,178822526.0
300559,399514567.0
300556,119541189.0
300548,261915135.0
300545,177742948.0
300536,293288133.0
300525,603091927.0
300511,503044448.0
300501,193531505.0
300498,6546257327.0
300495,674279488.0
300484,208000000.0
300480,351290715.0
300475,420000000.0
300470,208171277.0
300468,530649275.0
300466,535529908.0
300465,446762257.0
300457,649537963.0
300452,234522691.0
300448,676517079.0
300439,382999815.0
300416,369962545.0
300415,469145684.0
300382,626544220.0
300381,490072802.0
300380,140795775.0
300376,2327165876.0
300364,735746509.0
300357,523584000.0
300356,407904620.0
300353,533117181.0
300345,445595483.0
300342,425035113.0
300332,881896138.0
300331,259662286.0
300324,1727590595.0
300323,1240236453.0
300306,268958778.0
300300,671396910.0
300298,564221835.0
300295,190824714.0
300293,280335917.0
300277,335000000.0
300275,188170355.0
300269,556089174.0
300268,174200000.0
300260,226559307.0
300258,481770753.0
300257,993635018.0
300233,387410987.0
300226,267302868.0
300222,780242234.0
300221,476207935.0
300220,151200000.0
300209,422107330.0
300205,430056000.0
300200,425490833.0
300185,3896783221.0
300180,1761060155.0
300174,312238050.0
300170,861804021.0
300158,1027494660.0
300155,561227744.0
300148,835339343.0
300141,253884600.0
300130,504531670.0
300129,934899232.0
300126,303957600.0
300118,891874906.0
300117,716760000.0
300116,4425591367.0
300107,551731068.0
300101,560066000.0
300095,420090164.0
300089,481056870.0
300083,1543176379.0
300081,607115817.0
300075,507329155.0
300074,531020900.0
300061,658993677.0
300046,237171371.0
300039,1046000000.0
300034,485957096.0
300018,480831536.0
300015,7043057850.0
300012,1682458214.0
300010,868324647.0
300009,1638465558.0
003011,102676000.0
002973,408664551.0
002967,575225846.0
002962,293479151.0
002920,555274000.0
002918,418950471.0
002902,210000000.0
002872,318000000.0
002848,167150000.0
002847,128688990.0
002840,606097690.0
002838,446972760.0
002831,930513553.0
002820,200868295.0
002782,476723227.0
002768,271250000.0
002728,221656243.0
002673,4469581705.0
002655,366120000.0
002634,459352513.0
002623,199062500.0
002617,1923005903.0
002611,1326428104.0
002588,1156884000.0
002579,621977118.0
002521,494685819.0
002511,1314249269.0
002493,10125525000.0
002479,865000000.0
002474,622200000.0
002454,628581600.0
002431,1812816265.0
002420,401000000.0
002398,716590206.0
002394,323700000.0
002365,294682500.0
002358,929756977.0
002351,889107000.0
002350,542369011.0
002307,1268291582.0
002303,1531323685.0
002298,740110901.0
002293,837782881.0
002288,931643744.0
002283,1139457178.0
002279,710598864.0
002263,1878360100.0
002248,307495600.0
002234,348960212.0
002227,247806170.0
002216,879184048.0
002194,683443306.0
002151,513216997.0
002128,1921573493.0
002121,1408349147.0
002118,1280759826.0
002112,262080000.0
002109,1052944789.0
002108,1672697766.0
002088,506332586.0
002075,2206771772.0
002065,3205482375.0
002038,1027350000.0
002033,549490711.0
002001,3090907356.0
001210,90748077.0
000963,1749809548.0
000909,453828600.0
000859,895976271.0
000856,227000000.0
000850,943665009.0
000822,895091926.0
000816,1440386318.0
000812,768692614.0
000807,3467957405.0
000755,1467310196.0
000709,10618607852.0
000691,323270000.0
000677,863977948.0
000655,595340230.0
000652,1475573852.0
000650,1399938234.0
000609,299265522.0
000600,1791626376.0
000598,2986218602.0
000595,1138656366.0
000559,3303791344.0
000550,519214000.0
000533,690816000.0
000518,1029556222.0
000514,843770965.0
000513,625299927.0
000425,11816166093.0
000415,6184521282.0
000409,510931158.0
000155,1475926818.0
000090,1868545434.0
000007,346448044.0
873152,
838670,
836263,
688739,416450000.0
688686,122063992.0
688636,50511160.0
688625,133333400.0
688501,94670000.0
688372,87210700.0
688359,92180000.0
688335,101530111.0
688315,400200000.0
688291,102666700.0
688212,133340000.0
688150,402437585.0
688109,54374000.0
688089,120000000.0
688068,92050585.0
688004,56800000.0
605589,774776800.0
603898,311277331.0
603867,184379000.0
603822,77421031.0
603815,618924235.0
603713,164464686.0
603688,361277126.0
603565,1418961556.0
603389,262752000.0
603324,125116500.0
603206,305199988.0
603102,64000000.0
603063,441346472.0
603035,380030933.0
603025,924333311.0
603016,148160000.0
603008,387417787.0
601665,4580833334.0
601101,1439997926.0
601100,1305360000.0
600998,1873869441.0
600968,10165104199.0
600888,1347404855.0
600866,739019166.0
600829,579888597.0
600817,546180037.0
600797,1027527102.0
600795,17835619082.0
600763,320640000.0
600742,737974327.0
600740,2562121154.0
600738,773464476.0
600725,1232470000.0
600699,1368084624.0
600606,14054218314.0
600506,147706873.0
600483,1954566310.0
600422,758255769.0
600389,305367100.0
600312,1356921309.0
600311,665600000.0
600309,3139746626.0
600241,294302115.0
600161,1647809538.0
600143,2657197236.0
600058,1071910711.0
600051,310880000.0
301349,68000000.0
301321,
301306,84400000.0
301288,108010000.0
301269,542941768.0
301266,104000000.0
301234,68000000.0
301215,1322400000.0
301212,108000000.0
301200,420000000.0
301191,53340000.0
301168,120000000.0
301162,70892630.0
301160,74666667.0
301138,120000000.0
301132,147470000.0
301130,80803943.0
301117,92263300.0
301116,448979593.0
301093,134666667.0
301082,161649410.0
301075,80000000.0
301072,105054800.0
301051,80000000.0
301027,147000000.0
301016,120000000.0
301012,84000000.0
301006,139280000.0
300981,300006000.0
300967,190211500.0
300961,177280000.0
300947,153603596.0
300943,203820000.0
300930,100000000.0
300928,80000000.0
300921,131557770.0
300902,127980000.0
300897,68000000.0
300888,426492308.0
300885,250800000.0
300873,213333334.0
300872,404427654.0
300868,128000000.0
300865,95680000.0
300848,200010000.0
300843,149497000.0
300841,134650449.0
300829,180654547.0
300828,165900000.0
300826,145600000.0
300825,501417333.0
300803,406966399.0
