日期,板块名称,涨的数量,跌的数量,平的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-01,航海装备,1,0,0,100.0,1.59,108545845956.66,1085.46,0,0,0,0,0,1,0,0,0
2023-03-01,航空装备,2,0,0,100.0,0.41,236690035443.14,2366.90,0,0,0,0,0,2,0,0,0
2023-03-01,航空运输,2,0,1,66.66666666666666,0.27666666666666667,445241298119.66003,4452.41,0,0,0,0,2,1,0,0,0
2023-03-01,航运,1,0,0,100.0,0.65,174634127887.1,1746.34,0,0,0,0,0,1,0,0,0
2023-03-01,计算机应用,3,0,0,100.0,3.353333333333333,357085818522.2,3570.86,0,0,0,0,0,0,3,0,0
2023-03-01,计算机设备,1,0,0,100.0,3.73,372778164330.09,3727.78,0,0,0,0,0,0,1,0,0
2023-03-01,证券,10,0,0,100.0,1.1720000000000002,1725103606216.5898,17251.04,0,0,0,0,0,10,0,0,0
2023-03-01,调味发酵品,1,0,0,100.0,0.02,380901137291.4,3809.01,0,0,0,0,1,0,0,0,0
2023-03-01,轨交设备,1,0,0,100.0,1.58,166166423069.52,1661.66,0,0,0,0,0,1,0,0,0
2023-03-01,软件开发,2,0,0,100.0,3.1399999999999997,254254943530.04,2542.55,0,0,0,0,0,0,2,0,0
2023-03-01,通信服务,3,0,0,100.0,7.8566666666666665,2573743973063.06,25737.44,0,0,0,0,0,0,1,1,1
2023-03-01,通信服务Ⅲ,2,0,0,100.0,9.295,765854105275.62,7658.54,0,0,0,0,0,0,0,1,1
2023-03-01,通信网络设备及器件,1,0,0,100.0,2.08,155865462638.28,1558.65,0,0,0,0,0,1,0,0,0
2023-03-01,通信设备,1,0,0,100.0,2.08,155865462638.28,1558.65,0,0,0,0,0,1,0,0,0
2023-03-01,钢铁,1,1,0,50.0,0.22999999999999998,250236769429.02002,2502.37,0,0,0,1,0,1,0,0,0
2023-03-01,钾肥,1,0,0,100.0,0.44,135332957899.52,1353.33,0,0,0,0,0,1,0,0,0
2023-03-01,铁路运输,2,0,0,100.0,3.665,359751236660.87,3597.51,0,0,0,0,0,1,0,1,0
2023-03-01,铜,1,0,0,100.0,5.0,315411503435.2,3154.12,0,0,0,0,0,0,1,0,0
2023-03-01,银行,13,0,3,81.25,1.015625,8501711080367.13,85017.11,0,0,0,0,3,13,0,0,0
2023-03-01,集成电路制造,1,0,0,100.0,0.83,335282742570.51,3352.83,0,0,0,0,0,1,0,0,0
2023-03-01,集成电路设计,2,0,0,100.0,1.905,226769063120.82,2267.69,0,0,0,0,0,1,1,0,0
2023-03-01,零售,0,1,0,0.0,-0.37,407254902811.39996,4072.55,0,0,0,1,0,0,0,0,0
2023-03-01,非汽车交运,1,0,0,100.0,1.58,166166423069.52,1661.66,0,0,0,0,0,1,0,0,0
2023-03-01,非金属材料Ⅲ,0,1,0,0.0,-1.2,114449453958.21,1144.49,0,0,0,1,0,0,0,0,0
2023-03-01,面板,1,0,0,100.0,1.44,161570617270.83002,1615.71,0,0,0,0,0,1,0,0,0
2023-03-01,食品加工制造,2,0,0,100.0,1.095,580035487795.56,5800.35,0,0,0,0,1,1,0,0,0
2023-03-01,饮料制造,7,0,0,100.0,1.3928571428571428,4398492372412.82,43984.92,0,0,0,0,0,7,0,0,0
2023-03-01,饲料,0,1,0,0.0,-0.68,104802651338.49,1048.03,0,0,0,1,0,0,0,0,0
2023-03-02,IT服务,0,1,0,0.0,-0.66,102150141006.62001,1021.50,0,0,0,1,0,0,0,0,0
2023-03-02,专用设备,1,0,0,100.0,0.16,163791420279.1,1637.91,0,0,0,0,0,1,0,0,0
2023-03-02,中药,0,2,0,0.0,-0.655,291064165372.03,2910.64,0,0,0,2,0,0,0,0,0
2023-03-02,乘用车,2,3,0,40.0,-0.514,1496832828256.92,14968.33,0,0,0,3,0,2,0,0,0
2023-03-02,乳品,1,0,0,100.0,0.06,199262328878.52,1992.62,0,0,0,0,1,0,0,0,0
2023-03-02,住宅开发,0,2,0,0.0,-2.12,378199785246.39,3782.00,0,0,0,2,0,0,0,0,0
2023-03-02,保险,3,2,0,60.0,0.202,2575447246815.88,25754.47,0,0,0,1,1,3,0,0,0
2023-03-02,保险及其他,3,2,0,60.0,0.202,2575447246815.88,25754.47,0,0,0,1,1,3,0,0,0
2023-03-02,光伏设备,1,7,0,12.5,-1.5125,1339368305434.48,13393.68,0,0,0,7,0,1,0,0,0
2023-03-02,光学光电子,0,0,1,0.0,0.0,161570617270.83002,1615.71,0,0,0,0,1,0,0,0,0
2023-03-02,公路铁路运输,2,0,0,100.0,0.605,361282987720.47,3612.83,0,0,0,0,0,2,0,0,0
2023-03-02,其他化学原料,0,1,0,0.0,-0.18,118873765600.0,1188.74,0,0,0,1,0,0,0,0,0
2023-03-02,其他医疗服务,0,1,0,0.0,-0.65,220749919304.6,2207.50,0,0,0,1,0,0,0,0,0
2023-03-02,其他家用轻工,1,0,0,100.0,2.87,100325860546.9,1003.26,0,0,0,0,0,1,0,0,0
2023-03-02,其他小金属,1,0,0,100.0,0.5,131539375150.47,1315.39,0,0,0,0,0,1,0,0,0
2023-03-02,其他生物制品,0,1,0,0.0,-0.94,194869376749.6,1948.69,0,0,0,1,0,0,0,0,0
2023-03-02,养殖业,0,2,0,0.0,-0.81,400578265637.35,4005.78,0,0,0,2,0,0,0,0,0
2023-03-02,农产品加工,0,2,0,0.0,-0.38,355628293935.01,3556.28,0,0,0,2,0,0,0,0,0
2023-03-02,冰洗,0,1,0,0.0,-0.65,245611560818.0,2456.12,0,0,0,1,0,0,0,0,0
2023-03-02,化学制剂,0,1,0,0.0,-1.33,275509108214.06,2755.09,0,0,0,1,0,0,0,0,0
2023-03-02,化学制品,1,2,0,33.33333333333333,-0.34333333333333343,578745956930.63,5787.46,0,0,0,2,0,0,1,0,0
