日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,股票代码
2023-05-04,19.5,-1.32,-5479864.0,-7.96,-416725.0,-0.61,-5063139.0,-7.35,-4011117.0,-5.83,9490981.0,13.79,002810
2023-05-04,4.79,1.05,-5435430.0,-19.09,0.0,0.0,-5435430.0,-19.09,687380.0,2.41,4748050.0,16.68,002513
2023-05-04,12.62,1.37,6635240.0,6.43,3994460.0,3.87,2640780.0,2.56,6807773.0,6.59,-13443013.0,-13.02,000422
2023-05-04,6.29,1.45,11504649.0,8.88,9762585.0,7.53,1742064.0,1.34,5569031.0,4.3,-17073680.0,-13.17,600500
2023-05-04,72.89,-0.46,-5605813.0,-3.97,-3666790.0,-2.6,-1939023.0,-1.37,4583581.0,3.25,1022232.0,0.72,603260
2023-05-04,15.73,-7.63,-17956863.0,-7.62,-12154932.0,-5.16,-5801931.0,-2.46,23467979.0,9.96,-5511115.0,-2.34,600230
2023-05-04,9.26,-2.94,-14603520.0,-6.5,-2238508.0,-1.0,-12365012.0,-5.5,26305992.0,11.7,-11702472.0,-5.21,600873
2023-05-04,3.29,0.3,5090495.0,10.74,5120503.0,10.8,-30008.0,-0.06,2495600.0,5.27,-7586094.0,-16.0,600331
2023-05-04,19.16,0.16,-5925659.0,-1.97,-3994394.0,-1.33,-1931265.0,-0.64,-5780881.0,-1.92,11706539.0,3.89,600096
2023-05-04,90.05,-2.31,-115250078.0,-8.17,-25335230.0,-1.8,-89914848.0,-6.37,55196752.0,3.91,60053328.0,4.26,600309
2023-05-04,7.81,0.39,-2949322.0,-9.14,648324.0,2.01,-3597646.0,-11.15,976512.0,3.03,1972810.0,6.11,002999
2023-05-04,64.11,0.17,-2645057.0,-3.3,-242324.0,-0.3,-2402733.0,-3.0,-1173511.0,-1.47,3818568.0,4.77,688269
2023-05-04,9.22,2.79,6164311.0,8.37,4539047.0,6.16,1625264.0,2.21,-2483684.0,-3.37,-3680628.0,-5.0,002037
2023-05-04,22.23,-0.89,920656.0,1.08,-1676520.0,-1.97,2597176.0,3.05,7544623.0,8.85,-8465278.0,-9.93,002895
2023-05-04,28.2,2.03,-3594659.0,-9.57,-2461121.0,-6.55,-1133538.0,-3.02,5220377.0,13.9,-1625719.0,-4.33,605016
2023-05-04,18.34,-0.54,1188224.0,2.77,0.0,0.0,1188224.0,2.77,1251743.0,2.91,-2439967.0,-5.68,003002
2023-05-04,16.07,-0.19,6040799.0,9.86,3169586.0,5.17,2871213.0,4.69,2772916.0,4.53,-8813715.0,-14.39,300174
2023-05-04,10.35,0.78,-11670474.0,-15.54,-4967587.0,-6.61,-6702887.0,-8.92,1687030.0,2.25,9983444.0,13.29,002917
2023-05-04,14.79,2.14,-5402437.0,-3.35,4749871.0,2.94,-10152308.0,-6.29,11763199.0,7.28,-6360762.0,-3.94,300847
2023-05-04,10.96,-1.53,-1647546.0,-6.61,-1036784.0,-4.16,-610762.0,-2.45,1972806.0,7.91,-325260.0,-1.3,002637
2023-05-04,41.38,-0.41,39982.0,0.06,-2180146.0,-3.26,2220128.0,3.31,-1074998.0,-1.61,1035016.0,1.55,605020
2023-05-04,4.24,-2.75,-573231.0,-0.72,2476907.0,3.13,-3050138.0,-3.85,5463833.0,6.9,-4890603.0,-6.17,600165
2023-05-04,43.96,-5.69,-865710.0,-2.85,-969819.0,-3.19,104109.0,0.34,4024649.0,13.24,-3158939.0,-10.39,688056
2023-05-04,20.79,1.51,2214369.0,4.7,2064000.0,4.38,150369.0,0.32,-195480.0,-0.42,-2018889.0,-4.29,003042
2023-05-04,14.35,0.63,-442098.0,-33.29,0.0,0.0,-442098.0,-33.29,5021.0,0.38,-8460.0,-0.64,833509
2023-05-04,9.85,1.97,-1827635.0,-10.84,-1068852.0,-6.34,-758783.0,-4.5,542472.0,3.22,1285163.0,7.62,300417
2023-05-04,9.42,0.0,-3106969.0,-5.15,7743038.0,12.85,-10850007.0,-18.0,2067446.0,3.43,1039523.0,1.72,300112
2023-05-04,99.23,-6.34,-83711395.0,-8.49,-53810103.0,-5.46,-29901292.0,-3.03,-2961696.0,-0.3,86673090.0,8.79,300567
2023-05-04,14.48,7.5,-10302524.0,-2.67,-6435543.0,-1.67,-3866981.0,-1.0,5427556.0,1.4,4874968.0,1.26,300306
2023-05-04,4.69,-1.88,-6930241.0,-7.74,-1408242.0,-1.57,-5521999.0,-6.17,-3354891.0,-3.75,10285132.0,11.49,300165
2023-05-04,130.64,-1.29,9830914.0,19.19,533650.0,1.04,9297264.0,18.15,-4890236.0,-9.54,-4940678.0,-9.64,688768
2023-05-04,83.19,-0.37,6859382.0,13.87,554348.0,1.12,6305034.0,12.75,1747294.0,3.53,-8606676.0,-17.4,688665
2023-05-04,5.05,-1.17,-10255426.0,-12.93,-5009273.0,-6.31,-5246153.0,-6.61,6054128.0,7.63,4201299.0,5.3,300066
2023-05-04,37.05,-1.28,-1094246.0,-6.45,-1179162.0,-6.95,84916.0,0.5,-613765.0,-3.62,1708012.0,10.07,688622
2023-05-04,12.61,0.16,-212872.0,-2.06,303660.0,2.94,-516532.0,-5.0,-317740.0,-3.08,530612.0,5.14,605056
2023-05-04,14.45,2.34,-195165.0,-0.61,257790.0,0.81,-452955.0,-1.42,-37460.0,-0.12,232625.0,0.73,300515
2023-05-04,32.0,-5.97,-2910550.0,-8.91,-589846.0,-1.81,-2320704.0,-7.1,-226289.0,-0.69,3136840.0,9.6,688115
2023-05-04,70.77,-4.0,59912.0,0.2,0.0,0.0,59912.0,0.2,1098802.0,3.7,-1158714.0,-3.9,301129
2023-05-04,9.68,1.47,-461060.0,-6.65,0.0,0.0,-461060.0,-6.65,-418452.0,-6.03,879512.0,12.68,688528
2023-05-04,29.59,1.37,-962449.0,-7.66,0.0,0.0,-962449.0,-7.66,743460.0,5.91,218989.0,1.74,300897
2023-05-04,12.36,3.34,17341723.0,8.9,2542550.0,1.3,14799173.0,7.59,7537778.0,3.87,-24879501.0,-12.76,300341
2023-05-04,18.13,1.51,-673007.0,-1.03,2065669.0,3.15,-2738676.0,-4.17,-1617806.0,-2.46,2290812.0,3.49,603662
2023-05-04,19.39,-0.1,-1884151.0,-7.01,0.0,0.0,-1884151.0,-7.01,3116952.0,11.59,-1232801.0,-4.59,002849
2023-05-04,25.03,0.97,449127.0,0.61,-804887.0,-1.09,1254014.0,1.69,8784674.0,11.85,-9233801.0,-12.45,301006
2023-05-04,3.81,2.14,1902483.0,2.58,5056332.0,6.85,-3153849.0,-4.27,-5976504.0,-8.1,4074022.0,5.52,300259
2023-05-04,14.7,0.96,-1558374.0,-6.7,0.0,0.0,-1558374.0,-6.7,1231937.0,5.3,326438.0,1.4,300371
2023-05-04,12.77,1.51,-1880021.0,-6.86,0.0,0.0,-1880021.0,-6.86,-2584653.0,-9.44,4464675.0,16.3,002767
2023-05-04,8.23,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,854117.0,29.16,-246113.0,-8.4,832491
2023-05-04,41.05,2.17,-2591094.0,-2.69,-12323546.0,-12.78,9732452.0,10.1,-4173102.0,-4.33,6764196.0,7.02,603100
2023-05-04,14.75,-0.61,-4166694.0,-5.38,0.0,0.0,-4166694.0,-5.38,1277804.0,1.65,2888890.0,3.73,300007
2023-05-04,31.83,-0.5,-5408913.0,-20.43,-5770931.0,-21.8,362018.0,1.37,3007570.0,11.36,2401343.0,9.07,300557
2023-05-04,14.13,-0.91,601969.0,1.37,1162376.0,2.65,-560407.0,-1.28,-7586255.0,-17.3,6984286.0,15.93,300445
2023-05-04,82.8,-4.88,-4152249.0,-8.68,-2394744.0,-5.01,-1757505.0,-3.67,2234730.0,4.67,1917520.0,4.01,688112
2023-05-04,43.91,-3.11,2588340.0,2.97,1697486.0,1.95,890854.0,1.02,-1201186.0,-1.38,-1387153.0,-1.59,688628
2023-05-04,14.43,3.15,-8446697.0,-11.24,-804158.0,-1.07,-7642539.0,-10.17,5470917.0,7.28,2975779.0,3.96,603700
2023-05-04,13.43,0.07,-1218446.0,-1.05,-1557067.0,-1.34,338621.0,0.29,-1890632.0,-1.63,3109078.0,2.68,300349
2023-05-04,12.84,-0.47,209783.0,2.91,0.0,0.0,209783.0,2.91,-72766.0,-1.01,-907513.0,-12.57,430685
2023-05-04,23.77,-0.5,-2978793.0,-9.7,0.0,0.0,-2978793.0,-9.7,-522021.0,-1.7,3500813.0,11.39,301197
2023-05-04,2.7,-0.37,-2465360.0,-13.33,0.0,0.0,-2465360.0,-13.33,1465937.0,7.93,999423.0,5.4,300370
2023-05-04,22.34,-0.58,-3096118.0,-8.84,-489270.0,-1.4,-2606848.0,-7.44,1048989.0,3.0,2047129.0,5.85,301303
2023-05-04,10.82,0.09,-947646.0,-6.09,-1095907.0,-7.05,148261.0,0.95,-817540.0,-5.26,1765186.0,11.35,002058
2023-05-04,31.95,-2.38,-14351841.0,-5.98,-4969398.0,-2.07,-9382443.0,-3.91,1882711.0,0.78,12469131.0,5.2,002819
2023-05-04,16.61,-1.6,-884661.0,-1.86,0.0,0.0,-884661.0,-1.86,-637831.0,-1.34,1522492.0,3.2,300667
2023-05-04,2.99,-2.29,-3515604.0,-8.93,-2394687.0,-6.08,-1120917.0,-2.85,-479236.0,-1.22,3994841.0,10.15,002175
2023-05-04,6.35,0.47,0.0,0.0,0.0,0.0,0.0,0.0,41501.0,16.09,2369.0,0.92,834407
2023-05-04,6.04,1.51,0.0,0.0,0.0,0.0,0.0,0.0,661452.0,49.56,-105785.0,-7.93,830879
2023-05-04,11.15,-2.02,-5428948.0,-27.85,-2772326.0,-14.22,-2656622.0,-13.63,1187382.0,6.09,4241565.0,21.76,300720
2023-05-04,15.24,2.01,-505214.0,-11.32,0.0,0.0,-505214.0,-11.32,154273.0,3.46,434874.0,9.74,430476
2023-05-04,55.24,-6.67,3478982.0,5.54,1145348.0,1.83,2333634.0,3.72,6892710.0,10.98,-10371692.0,-16.53,300553
2023-05-04,89.36,-1.79,2336219.0,3.45,-349407.0,-0.52,2685626.0,3.96,1304249.0,1.93,-3640467.0,-5.37,688337
2023-05-04,22.99,-4.61,345905.0,0.13,-2691960.0,-1.05,3037865.0,1.18,-54325184.0,-21.16,53979279.0,21.02,300203
2023-05-04,40.4,-3.3,-2787043.0,-5.62,-1595739.0,-3.22,-1191304.0,-2.4,3593961.0,7.25,-806918.0,-1.63,300354
2023-05-04,19.99,-4.26,-18371565.0,-12.0,-1168568.0,-0.76,-17202997.0,-11.23,4720512.0,3.08,13651055.0,8.91,300778
2023-05-04,24.67,0.73,-1235272.0,-1.88,0.0,0.0,-1235272.0,-1.88,406096.0,0.62,829177.0,1.26,300989
2023-05-04,12.64,1.28,-5546965.0,-16.93,253260.0,0.77,-5800225.0,-17.7,1301909.0,3.97,4245056.0,12.95,300564
2023-05-04,10.11,2.22,-1706467.0,-5.88,0.0,0.0,-1706467.0,-5.88,239015.0,0.82,1467452.0,5.05,300746
2023-05-04,29.9,2.29,2683193.0,3.09,1120747.0,1.29,1562446.0,1.8,3029502.0,3.49,-5712695.0,-6.57,603860
2023-05-04,17.29,5.68,-4774347.0,-3.2,-910144.0,-0.61,-3864203.0,-2.59,-13455925.0,-9.01,18230272.0,12.21,300500
2023-05-04,12.79,0.87,-1548379.0,-6.93,-461485.0,-2.07,-1086894.0,-4.86,-1446079.0,-6.47,2994458.0,13.4,301027
2023-05-04,18.19,1.73,-318920.0,-1.2,-534800.0,-2.02,215880.0,0.82,-53625.0,-0.2,372545.0,1.41,300649
2023-05-04,24.22,1.0,-920220.0,-4.27,0.0,0.0,-920220.0,-4.27,-1401484.0,-6.5,2321704.0,10.77,301167
2023-05-04,10.42,2.66,-7672218.0,-11.16,-5639792.0,-8.2,-2032426.0,-2.96,-3298852.0,-4.8,10971069.0,15.96,300732
2023-05-04,27.85,2.88,-749513.0,-2.88,0.0,0.0,-749513.0,-2.88,-3237686.0,-12.44,3987198.0,15.32,300844
2023-05-04,5.3,4.95,4318921.0,13.11,-2761859.0,-8.38,7080780.0,21.49,-2125963.0,-6.45,-2192958.0,-6.66,603007
2023-05-04,37.07,11.79,-8135368.0,-7.92,-3446602.0,-3.35,-4688766.0,-4.56,3818630.0,3.72,4316737.0,4.2,300949
2023-05-04,3.54,0.28,-37642.0,-0.08,4262193.0,8.61,-4299835.0,-8.69,-3149935.0,-6.37,3187579.0,6.44,300117
2023-05-04,25.49,2.91,-7355418.0,-11.19,-1415843.0,-2.15,-5939575.0,-9.04,-2943957.0,-4.48,10299376.0,15.67,300977
2023-05-04,14.47,-0.62,-1849171.0,-2.73,42835.0,0.06,-1892006.0,-2.79,-5997967.0,-8.84,7847136.0,11.57,301136
2023-05-04,30.76,0.79,-2051685.0,-20.6,0.0,0.0,-2051685.0,-20.6,1118820.0,11.23,932865.0,9.36,300983
2023-05-04,26.3,-0.6,-1671351.0,-3.39,-1062431.0,-2.15,-608920.0,-1.23,-192804.0,-0.39,1864156.0,3.78,301365
2023-05-04,12.96,0.7,-2848470.0,-9.97,0.0,0.0,-2848470.0,-9.97,-1828818.0,-6.4,4677289.0,16.38,300826
2023-05-04,24.1,1.43,-638731.0,-4.34,0.0,0.0,-638731.0,-4.34,-4425840.0,-30.04,5064571.0,34.38,301024
2023-05-04,14.81,0.41,-1732002.0,-6.74,0.0,0.0,-1732002.0,-6.74,1905032.0,7.41,-173030.0,-0.67,300675
2023-05-04,10.45,-1.32,-491704.0,-1.41,0.0,0.0,-491704.0,-1.41,-2444769.0,-7.03,2936473.0,8.44,300621
2023-05-04,19.31,6.39,-194759508.0,-11.4,-128661892.0,-7.53,-66097616.0,-3.87,75326864.0,4.41,119432640.0,6.99,000065
2023-05-04,17.8,1.6,-1307079.0,-2.5,128016.0,0.24,-1435095.0,-2.74,-3799784.0,-7.26,5106863.0,9.76,301098
2023-05-04,36.33,8.06,33557145.0,18.17,20799730.0,11.26,12757415.0,6.91,-6872003.0,-3.72,-26685142.0,-14.45,605598
2023-05-04,6.66,1.99,6441426.0,3.85,-2889092.0,-1.73,9330518.0,5.58,-5160838.0,-3.09,-1280589.0,-0.77,300284
2023-05-04,11.08,1.93,-1150549.0,-8.9,-47700.0,-0.37,-1102849.0,-8.53,-1702068.0,-13.17,2852617.0,22.07,605303
2023-05-04,6.23,-6.03,-91989361.0,-11.1,-64868848.0,-7.83,-27120513.0,-3.27,32840118.0,3.96,59149248.0,7.14,600853
2023-05-04,18.78,1.79,-1135543.0,-3.61,219254.0,0.7,-1354797.0,-4.31,-1900436.0,-6.05,3035979.0,9.66,003013
2023-05-04,10.21,3.03,-5515057.0,-9.08,-278378.0,-0.46,-5236679.0,-8.62,-2163248.0,-3.56,7678305.0,12.64,603017
2023-05-04,21.19,2.96,-1660004.0,-11.27,-2366012.0,-16.06,706008.0,4.79,-498512.0,-3.38,2158516.0,14.66,605178
2023-05-04,15.97,2.18,3687362.0,15.92,188849.0,0.82,3498513.0,15.1,-3743610.0,-16.16,56248.0,0.24,301038
2023-05-04,31.88,-1.02,-5990743.0,-6.12,-1249528.0,-1.28,-4741215.0,-4.84,-7472614.0,-7.64,13463358.0,13.76,002541
2023-05-04,12.29,6.22,20114198.0,8.05,75548.0,0.03,20038650.0,8.02,1173226.0,0.47,-21287424.0,-8.52,603357
2023-05-04,15.77,-3.9,-3828345.0,-3.74,-388940.0,-0.38,-3439405.0,-3.36,2204698.0,2.15,1623648.0,1.59,603929
2023-05-04,9.61,0.84,-836552.0,-0.49,3147083.0,1.85,-3983635.0,-2.35,-1726302.0,-1.02,2562854.0,1.51,603018
2023-05-04,14.71,2.01,66655664.0,8.37,21894364.0,2.75,44761300.0,5.62,30331184.0,3.81,-96986850.0,-12.17,600970
2023-05-04,12.26,3.11,-2299428.0,-7.07,0.0,0.0,-2299428.0,-7.07,1836827.0,5.65,462602.0,1.42,002830
2023-05-04,27.88,0.25,-9300068.0,-16.65,-108771.0,-0.19,-9191297.0,-16.46,-2500219.0,-4.48,11800287.0,21.13,605289
2023-05-04,2.85,0.0,-4751781.0,-1.06,-551580.0,-0.12,-4200201.0,-0.93,-46637249.0,-10.36,51389029.0,11.42,600170
2023-05-04,14.74,0.82,-2686962.0,-2.92,-2719343.0,-2.96,32381.0,0.04,-6127729.0,-6.66,8814691.0,9.58,301058
2023-05-04,4.59,2.46,-993572.0,-0.09,11753078.0,1.11,-12746650.0,-1.21,23929936.0,2.26,-22936384.0,-2.17,601618
2023-05-04,7.63,3.67,-396416.0,-2.21,0.0,0.0,-396416.0,-2.21,-3374833.0,-18.84,3771248.0,21.06,002811
2023-05-04,6.28,4.15,3410998.0,5.47,1387232.0,2.22,2023766.0,3.25,-4612022.0,-7.4,1201024.0,1.93,001267
2023-05-04,7.72,1.85,8319038.0,5.25,4206654.0,2.65,4112384.0,2.59,8910035.0,5.62,-17229073.0,-10.86,601886
2023-05-04,10.05,0.2,-7541964.0,-20.09,-100195.0,-0.27,-7441769.0,-19.82,-3034391.0,-8.08,10576356.0,28.17,603458
2023-05-04,10.73,10.05,-36326835.0,-3.79,150645.0,0.02,-36477480.0,-3.8,-13700656.0,-1.43,50027497.0,5.22,600629
2023-05-04,4.22,0.48,-937593.0,-2.31,-237821.0,-0.59,-699772.0,-1.72,-720862.0,-1.77,1658454.0,4.08,603843
2023-05-04,3.9,3.17,-5523235.0,-14.07,-2275883.0,-5.8,-3247352.0,-8.27,-2815445.0,-7.17,8338679.0,21.24,002775
2023-05-04,3.13,3.99,-4053311.0,-11.43,-2411749.0,-6.8,-1641562.0,-4.63,-4261143.0,-12.02,8314455.0,23.45,603828
2023-05-04,15.88,2.58,1099840.0,2.65,0.0,0.0,1099840.0,2.65,-3703013.0,-8.91,2603173.0,6.26,003001
2023-05-04,4.61,0.66,2618335.0,6.22,2609183.0,6.19,9152.0,0.02,-5743588.0,-13.63,3125252.0,7.42,002375
2023-05-04,13.58,1.95,-150400.0,-0.28,769665.0,1.42,-920065.0,-1.7,726153.0,1.34,-575753.0,-1.07,300536
2023-05-04,8.51,2.53,-5734363.0,-13.94,-1007009.0,-2.45,-4727354.0,-11.49,-4050530.0,-9.84,9784893.0,23.78,603637
2023-05-04,15.55,-1.89,21012364.0,4.08,10999307.0,2.13,10013057.0,1.94,26909157.0,5.22,-47921520.0,-9.3,600039
2023-05-04,6.29,0.8,-3941875.0,-16.68,-1499893.0,-6.35,-2441982.0,-10.33,-2527531.0,-10.69,6469406.0,27.37,600234
2023-05-04,16.31,-0.79,-12594815.0,-11.97,-2630143.0,-2.5,-9964672.0,-9.47,-4429998.0,-4.21,17024813.0,16.18,002949
2023-05-04,2.97,0.34,0.0,0.0,0.0,0.0,0.0,0.0,43688.0,16.25,-26881.0,-10.0,833873
2023-05-04,5.82,3.56,-3276662.0,-5.84,13893.0,0.02,-3290555.0,-5.86,-10137161.0,-18.06,13413824.0,23.9,002743
2023-05-04,14.94,3.18,-3539708.0,-8.31,0.0,0.0,-3539708.0,-8.31,-5352345.0,-12.57,8892053.0,20.88,002789
2023-05-04,10.02,2.66,-4738441.0,-14.09,0.0,0.0,-4738441.0,-14.09,-1949442.0,-5.8,6687882.0,19.89,002856
2023-05-04,3.64,0.83,-3137158.0,-7.49,0.0,0.0,-3137158.0,-7.49,-214363.0,-0.51,3351522.0,8.0,002628
2023-05-04,4.67,0.21,-11093851.0,-19.12,-1252020.0,-2.16,-9841831.0,-16.96,-613062.0,-1.06,11706913.0,20.18,002822
2023-05-04,43.27,-7.74,-6214864.0,-10.41,-2873010.0,-4.81,-3341854.0,-5.6,-704417.0,-1.18,6919281.0,11.59,603163
2023-05-04,12.67,-0.24,-1754295.0,-9.3,-80021.0,-0.42,-1674274.0,-8.87,1363557.0,7.23,390738.0,2.07,300517
2023-05-04,2.91,4.3,-76872440.0,-26.35,-91971692.0,-31.52,15099252.0,5.18,39558707.0,13.56,37313733.0,12.79,600512
2023-05-04,6.52,-1.21,-96356830.0,-20.72,-19437294.0,-4.18,-76919536.0,-16.54,9705161.0,2.09,86651669.0,18.63,600667
2023-05-04,7.35,0.27,-2982576.0,-9.83,-1713890.0,-5.65,-1268686.0,-4.18,-513027.0,-1.69,3495603.0,11.52,603176
2023-05-04,2.61,1.56,1590845.0,4.67,0.0,0.0,1590845.0,4.67,-449832.0,-1.32,-1141013.0,-3.35,000010
2023-05-04,5.36,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39065.0,12.27,833427
2023-05-04,8.51,-5.02,-1531800.0,-62.35,-1531800.0,-62.35,0.0,0.0,782920.0,31.87,748880.0,30.48,002200
2023-05-04,9.33,0.43,0.0,0.0,0.0,0.0,0.0,0.0,-242191.0,-60.52,69952.0,17.48,836892
2023-05-04,32.24,-2.48,808591.0,2.03,0.0,0.0,808591.0,2.03,-827700.0,-2.08,19109.0,0.05,300986
2023-05-04,1.91,2.14,-2276283.0,-5.11,1148299.0,2.58,-3424582.0,-7.68,-5939662.0,-13.33,8215945.0,18.43,002663
2023-05-04,5.77,2.49,-3049395.0,-9.7,-896804.0,-2.85,-2152591.0,-6.85,-4547126.0,-14.46,7596521.0,24.16,603316
2023-05-04,15.29,2.0,-908336.0,-4.45,0.0,0.0,-908336.0,-4.45,-4823753.0,-23.63,5732089.0,28.09,002989
2023-05-04,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115641.0,-24.52,127878.0,27.12,430564
2023-05-04,36.02,-1.04,-15951931.0,-13.86,-5157888.0,-4.48,-10794043.0,-9.38,3430346.0,2.98,12521585.0,10.88,300712
2023-05-04,14.01,2.49,-404148.0,-2.1,0.0,0.0,-404148.0,-2.1,-2837687.0,-14.73,3241835.0,16.83,002963
2023-05-04,3.88,2.92,-3224375.0,-4.11,-1145270.0,-1.46,-2079105.0,-2.65,-7769677.0,-9.9,10994053.0,14.01,600939
2023-05-04,6.31,2.27,5574809.0,2.07,-13658423.0,-5.07,19233232.0,7.13,-4373502.0,-1.62,-1201306.0,-0.45,002061
2023-05-04,25.06,8.16,-20559302.0,-16.02,-9360661.0,-7.29,-11198641.0,-8.73,-8212425.0,-6.4,28771727.0,22.42,605287
2023-05-04,9.69,0.52,297468.0,0.53,191832.0,0.34,105636.0,0.19,-736369.0,-1.3,438901.0,0.78,605167
2023-05-04,3.53,0.28,-5514886.0,-14.17,-1154208.0,-2.96,-4360678.0,-11.2,-986100.0,-2.53,6500988.0,16.7,002047
2023-05-04,9.65,-0.72,-3457868.0,-8.6,0.0,0.0,-3457868.0,-8.6,2933391.0,7.29,524477.0,1.3,002140
2023-05-04,2.85,2.15,1825642.0,4.24,1499334.0,3.48,326308.0,0.76,-1455581.0,-3.38,-370061.0,-0.86,002431
2023-05-04,6.32,0.32,-5890569.0,-3.24,-2989319.0,-1.64,-2901250.0,-1.59,8638063.0,4.75,-2747494.0,-1.51,600133
2023-05-04,1.78,2.89,-6172948.0,-13.74,-7641448.0,-17.01,1468500.0,3.27,-1874390.0,-4.17,8047338.0,17.91,600321
2023-05-04,4.96,-0.4,-429931.0,-0.58,3465014.0,4.68,-3894945.0,-5.26,-1477221.0,-2.0,1907153.0,2.58,600491
2023-05-04,7.61,1.06,-3922301.0,-8.94,-551327.0,-1.26,-3370974.0,-7.68,-937059.0,-2.14,4859360.0,11.07,603815
2023-05-04,17.9,1.99,-9557518.0,-12.36,-239189.0,-0.31,-9318329.0,-12.05,2694350.0,3.48,6863168.0,8.87,300384
2023-05-04,5.54,1.47,-698365.0,-4.68,431956.0,2.9,-1130321.0,-7.58,-1660323.0,-11.13,2358688.0,15.81,600193
2023-05-04,6.65,1.68,84576264.0,12.94,17824023.0,2.73,66752241.0,10.22,-32421282.0,-4.96,-52154982.0,-7.98,600820
2023-05-04,3.58,2.29,2532770.0,7.66,3567198.0,10.79,-1034428.0,-3.13,-3666959.0,-11.09,1134189.0,3.43,002593
2023-05-04,7.8,1.43,26679504.0,1.92,-15898848.0,-1.14,42578352.0,3.06,41615728.0,2.99,-68295243.0,-4.9,601669
2023-05-04,16.98,-0.93,-21641651.0,-16.9,-4287423.0,-3.35,-17354228.0,-13.55,3337437.0,2.61,18304214.0,14.29,002761
2023-05-04,9.68,2.33,3177266.0,2.58,-480015.0,-0.39,3657281.0,2.96,7232491.0,5.86,-10409757.0,-8.44,603959
2023-05-04,2.85,2.15,1155853.0,2.12,-647761.0,-1.19,1803614.0,3.32,-4217757.0,-7.75,3061906.0,5.63,002542
2023-05-04,25.28,-2.81,-6786770.0,-9.14,930925.0,1.25,-7717695.0,-10.39,2614982.0,3.52,4171788.0,5.62,301091
2023-05-04,6.3,0.16,-2391836.0,-0.68,114553.0,0.03,-2506389.0,-0.71,-415666.0,-0.12,2807503.0,0.79,600502
2023-05-04,4.04,1.51,-12204645.0,-11.88,1632365.0,1.59,-13837010.0,-13.47,-12565384.0,-12.24,24770029.0,24.12,600496
2023-05-04,1.82,2.25,-3280332.0,-8.38,-3174120.0,-8.11,-106212.0,-0.27,-2993896.0,-7.65,6274227.0,16.03,002325
2023-05-04,7.3,-0.68,-1868864.0,-1.45,-1000931.0,-0.78,-867933.0,-0.67,9685146.0,7.53,-7816282.0,-6.08,601226
2023-05-04,16.99,1.98,-1362935.0,-7.52,-9813.0,-0.05,-1353122.0,-7.46,-783851.0,-4.32,2146786.0,11.84,603955
2023-05-04,10.92,-3.7,-45945991.0,-32.82,-37428445.0,-26.74,-8517546.0,-6.08,13691360.0,9.78,32254632.0,23.04,002163
2023-05-04,9.75,10.05,121750305.0,14.7,152332632.0,18.4,-30582327.0,-3.69,-94354831.0,-11.4,-27395471.0,-3.31,000928
2023-05-04,25.88,-3.07,-5363562.0,-13.32,-1047052.0,-2.6,-4316510.0,-10.72,4681884.0,11.63,681678.0,1.69,300668
2023-05-04,18.54,-2.37,-19549162.0,-3.92,-35714029.0,-7.16,16164867.0,3.24,10351694.0,2.08,9197468.0,1.84,002941
2023-05-04,9.28,6.3,-43285923.0,-6.89,-42429667.0,-6.75,-856256.0,-0.14,14800910.0,2.35,28485013.0,4.53,601611
2023-05-04,24.12,-1.91,-7476075.0,-15.7,239460.0,0.5,-7715535.0,-16.2,-662014.0,-1.39,8138088.0,17.09,603098
2023-05-04,6.3,0.8,-6994770.0,-19.16,-1356556.0,-3.72,-5638214.0,-15.44,289202.0,0.79,6705568.0,18.37,300506
2023-05-04,3.6,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168095.0,-64.18,836149
2023-05-04,7.18,0.42,-1471390.0,-1.47,-1490557.0,-1.48,19167.0,0.02,-3833208.0,-3.82,5304599.0,5.28,600284
2023-05-04,2.76,1.85,83832304.0,4.92,-13201200.0,-0.77,97033504.0,5.69,21526736.0,1.26,-105359056.0,-6.18,601868
2023-05-04,51.22,-0.19,-2215010.0,-12.41,0.0,0.0,-2215010.0,-12.41,1468670.0,8.23,746341.0,4.18,300492
2023-05-04,6.61,2.16,-6856667.0,-8.65,-2397845.0,-3.02,-4458822.0,-5.62,1576851.0,1.99,5279816.0,6.66,002135
2023-05-04,6.19,3.34,39859123.0,9.67,28186855.0,6.84,11672268.0,2.83,-4555921.0,-1.11,-35303203.0,-8.56,002307
2023-05-04,30.11,2.76,-3529049.0,-4.42,0.0,0.0,-3529049.0,-4.42,1289729.0,1.62,2239320.0,2.8,301046
2023-05-04,5.41,0.19,-11549621.0,-10.28,-2321548.0,-2.07,-9228073.0,-8.22,2696255.0,2.4,8853366.0,7.88,002081
2023-05-04,12.74,3.16,116710071.0,8.65,142995383.0,10.6,-26285312.0,-1.95,-53545760.0,-3.97,-63164320.0,-4.68,601800
