日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-5<-3%,-1<3%,平盘,1<3%,3-5%,5%-涨停,涨停
2023-03-06,铜,5,11,31.25,-0.10374999999999998,190156711524.69,1901.57,0,0,0,11,0,4,1,0,0
2023-03-06,铝,8,23,25.806451612903224,-0.6275,385617234359.5,3856.17,0,0,2,21,1,8,0,0,0
2023-03-06,集成电路制造,3,0,100.0,2.9899999999999998,174377950599.78,1743.78,0,0,0,0,0,1,2,0,0
2023-03-06,集成电路封测,2,9,18.181818181818183,-1.289090909090909,177889783741.46,1778.90,0,0,2,6,1,2,0,0,0
2023-03-06,集成电路设计,33,34,49.25373134328358,0.2925373134328358,1515225386451.1,15152.25,0,2,4,28,2,21,6,4,0
2023-03-06,非金属材料,3,5,37.5,0.10249999999999998,31421100011.199997,314.21,0,0,0,5,0,2,1,0,0
2023-03-06,非金属材料Ⅲ,6,1,85.71428571428571,2.357142857142857,145333307269.01,1453.33,0,0,0,1,0,4,1,1,0
2023-03-06,面板,23,20,53.48837209302325,0.13272727272727272,526195650960.88,5261.96,0,0,0,20,2,20,1,1,0
2023-03-06,鞋帽及其他,3,14,17.647058823529413,-1.163529411764706,56482888953.87,564.83,0,0,2,12,1,2,0,0,0
2023-03-06,风电设备,17,5,77.27272727272727,1.066086956521739,323530559048.29,3235.31,0,0,0,4,2,13,4,0,0
2023-03-06,食品及饲料添加剂,9,10,47.368421052631575,0.43999999999999995,168340003148.94,1683.40,0,0,1,9,2,6,1,1,0
2023-03-06,餐饮,3,0,100.0,5.586666666666667,24784361506.05,247.84,0,0,0,0,0,0,2,1,0
2023-03-06,饰品,11,5,68.75,0.22874999999999998,121189591154.89,1211.90,0,0,1,4,0,9,1,1,0
2023-03-06,饲料,12,4,75.0,0.5188235294117647,296232294721.16,2962.32,0,0,0,4,1,11,1,0,0
2023-03-06,高速公路,6,10,37.5,0.030499999999999992,234165105446.25,2341.65,0,0,0,10,4,6,0,0,0
2023-03-07,IT服务,9,117,7.142857142857142,-2.4488188976377954,1187566639245.04,11875.67,1,6,55,54,2,3,3,3,0
2023-03-07,LED,2,37,5.128205128205128,-2.611025641025641,284533179437.26996,2845.33,0,2,15,20,0,2,0,0,0
2023-03-07,专业工程,9,25,26.47058823529412,-0.595,384246491158.89,3842.46,0,0,1,24,0,8,1,0,0
2023-03-07,专业服务,4,23,14.814814814814813,-1.6240740740740742,183892303660.05,1838.92,0,0,7,16,0,4,0,0,0
2023-03-07,专业连锁,1,7,12.5,-1.88875,59825450242.24,598.25,0,0,3,4,0,0,1,0,0
2023-03-07,个护用品,1,12,7.6923076923076925,-2.146923076923077,66245756313.77,662.46,0,0,4,8,0,1,0,0,0
2023-03-07,中药,5,67,6.944444444444445,-2.0713888888888885,1063763849831.49,10637.64,0,3,16,48,1,4,0,0,0
2023-03-07,乘用车,0,9,0.0,-1.5533333333333335,908111773903.68,9081.12,0,0,0,9,0,0,0,0,0
2023-03-07,乳品,0,18,0.0,-2.6727777777777777,298570124926.31,2985.70,0,0,6,12,0,0,0,0,0
2023-03-07,互联网电商,1,17,5.555555555555555,-2.227777777777778,132388185096.51,1323.88,0,0,4,13,0,1,0,0,0
2023-03-07,产业地产,0,10,0.0,-1.8239999999999998,85377578743.97,853.78,0,0,2,8,0,0,0,0,0
2023-03-07,人工景点,0,5,0.0,-1.562,56528175281.78,565.28,0,0,0,5,0,0,0,0,0
2023-03-07,仪器仪表,2,47,4.081632653061225,-2.944897959183674,219679825309.93,2196.80,0,3,21,23,1,1,0,0,0
2023-03-07,休闲食品,0,21,0.0,-2.6547619047619047,225535078823.12,2255.35,0,2,6,13,0,0,0,0,0
2023-03-07,住宅开发,2,82,2.380952380952381,-1.7296511627906976,993943603962.92,9939.44,0,0,3,79,2,1,1,0,0
2023-03-07,体外诊断,6,31,16.216216216216218,-1.5476315789473685,333328131671.71,3333.28,0,0,6,25,1,5,1,0,0
2023-03-07,体育,0,3,0.0,-3.5766666666666667,12973890928.42,129.74,0,0,2,1,0,0,0,0,0
2023-03-07,保险,1,5,16.666666666666664,-1.4633333333333336,1716821958614.38,17168.22,0,0,0,5,0,1,0,0,0
2023-03-07,光伏设备,8,49,14.035087719298245,-1.5119298245614035,2449869188164.23,24498.69,0,0,9,40,0,7,0,1,0
2023-03-07,光学元件,0,17,0.0,-3.4241176470588237,111969587038.12,1119.70,0,2,8,7,0,0,0,0,0
2023-03-07,公交,0,7,0.0,-1.7285714285714284,24360405785.260002,243.60,0,0,0,7,0,0,0,0,0
2023-03-07,其他专用设备,5,70,6.666666666666667,-2.6557333333333335,431702792716.18,4317.03,0,5,31,34,0,3,1,1,0
2023-03-07,其他交运设备,1,14,6.666666666666667,-2.0613333333333332,135059212491.15,1350.59,0,0,3,11,1,0,0,0,0
2023-03-07,其他传媒,2,22,8.333333333333332,-2.0136,142477823751.33,1424.78,0,2,6,13,2,1,0,1,0
2023-03-07,其他农产品加工,2,10,16.666666666666664,-1.315,80354338795.04001,803.54,0,0,2,8,0,1,1,0,0
2023-03-07,其他化学制品,2,66,2.941176470588235,-2.3472058823529416,466398524668.59,4663.99,0,4,9,53,0,1,1,0,0
2023-03-07,其他化学原料,1,21,4.545454545454546,-1.6422727272727273,258626843496.5,2586.27,0,0,0,21,0,1,0,0,0
2023-03-07,其他医疗服务,6,19,24.0,-0.7687999999999999,542631494196.67004,5426.31,0,0,5,14,0,4,0,1,1
2023-03-07,其他塑料制品,0,19,0.0,-2.3594736842105264,69131762430.34,691.32,0,0,4,15,0,0,0,0,0
2023-03-07,其他家用轻工,2,27,6.896551724137931,-2.1593333333333335,207524942861.15,2075.25,0,1,6,20,1,1,1,0,0
2023-03-07,其他小金属,2,20,9.090909090909092,-2.1081818181818184,282255624426.74,2822.56,0,1,4,15,0,2,0,0,0
2023-03-07,其他建材,3,20,13.043478260869565,-1.166086956521739,295148906113.39996,2951.49,0,0,3,17,0,1,1,1,0
2023-03-07,其他橡胶制品,0,10,0.0,-2.1136363636363638,77918231497.26999,779.18,0,0,2,8,1,0,0,0,0
2023-03-07,其他生物制品,2,30,6.25,-2.0115625,425541606422.98,4255.42,0,0,6,24,0,2,0,0,0
2023-03-07,其他电子,2,33,5.714285714285714,-2.9188571428571426,195884363527.37,1958.84,0,4,16,13,0,1,1,0,0
2023-03-07,其他电源设备,3,21,12.5,-1.7845833333333332,336196646474.61,3361.97,0,0,4,17,1,2,0,0,0
2023-03-07,其他白色家电,1,26,3.7037037037037033,-2.444074074074074,259618008681.63,2596.18,0,0,7,19,0,1,0,0,0
2023-03-07,其他种植业,2,7,22.22222222222222,-0.12000000000000004,48326484867.66,483.26,0,0,2,5,0,1,0,0,1
2023-03-07,其他纤维,0,8,0.0,-2.19875,75266370463.49,752.66,0,0,3,5,0,0,0,0,0
2023-03-07,其他纺织,0,19,0.0,-2.1426315789473684,154754618470.29,1547.55,0,0,2,17,0,0,0,0,0
2023-03-07,其他自动化设备,1,22,4.3478260869565215,-2.3352173913043477,156196822497.95,1561.97,0,1,8,13,0,1,0,0,0
2023-03-07,其他通信设备,1,11,8.333333333333332,-2.4046153846153846,43176426070.22,431.76,0,1,4,6,1,0,1,0,0
2023-03-07,其他通用设备,2,49,3.9215686274509802,-2.5509803921568626,232695124121.06,2326.95,0,2,17,30,0,1,1,0,0
2023-03-07,其他酒类,0,9,0.0,-2.2022222222222223,95916348298.63,959.16,0,0,0,9,0,0,0,0,0
2023-03-07,其他金属新材料,2,11,15.384615384615385,-2.4492307692307693,78959588547.21,789.60,0,0,4,7,2,0,0,0,0
2023-03-07,其他食品,0,18,0.0,-1.891111111111111,172563899906.52,1725.64,0,0,2,16,0,0,0,0,0
2023-03-07,其他黑色家电,0,6,0.0,-2.5542857142857143,51854653227.0,518.55,0,0,4,2,1,0,0,0,0
2023-03-07,军工电子,1,55,1.7857142857142856,-3.4248214285714282,784575697380.71,7845.76,0,10,28,17,1,0,0,0,0
2023-03-07,农业综合,0,3,0.0,-2.1566666666666667,12450517315.52,124.51,0,0,0,3,0,0,0,0,0
2023-03-07,农商行,5,2,71.42857142857143,0.11600000000000003,188327183599.18002,1883.27,0,0,0,2,3,5,0,0,0
2023-03-07,农用机械,2,6,25.0,-1.2975,40270079518.009995,402.70,0,0,1,5,0,2,0,0,0
2023-03-07,农药,1,29,3.3333333333333335,-1.6893333333333334,238521456797.56,2385.21,0,0,4,25,0,1,0,0,0
2023-03-07,冰洗,0,5,0.0,-1.752,174128123666.3,1741.28,0,0,0,5,0,0,0,0,0
2023-03-07,冶钢原料,1,7,12.5,-1.55625,123122702583.76999,1231.23,0,0,1,6,0,1,0,0,0
2023-03-07,出版,2,25,7.4074074074074066,-1.865185185185185,207456219479.19,2074.56,0,0,6,19,0,2,0,0,0
2023-03-07,分立器件,2,14,12.5,-2.7106250000000003,326137502803.84,3261.38,0,0,9,5,1,1,0,0,0
2023-03-07,制冷空调设备,0,13,0.0,-3.0876923076923077,105697250649.40001,1056.97,0,0,8,5,0,0,0,0,0
2023-03-07,动物保健,0,13,0.0,-2.4884615384615385,91697548209.8,916.98,0,1,3,9,0,0,0,0,0
2023-03-07,包装,2,37,5.128205128205128,-1.9321951219512195,210692318069.77,2106.92,0,0,7,30,2,2,0,0,0
2023-03-07,化妆品,0,11,0.0,-2.3508333333333336,175334188050.36,1753.34,0,0,5,6,1,0,0,0,0
2023-03-07,化学制剂,6,97,5.825242718446602,-2.0265714285714287,1316738052251.21,13167.38,0,2,19,74,4,4,2,0,0
2023-03-07,化学制药,1,2,33.33333333333333,-0.25999999999999995,18505251570.5,185.05,0,0,0,2,0,0,1,0,0
2023-03-07,医疗研发外包,3,22,12.0,-1.6024,543855576041.73,5438.56,0,0,5,17,0,2,1,0,0
2023-03-07,医疗美容,0,3,0.0,-3.7266666666666666,181556014352.24,1815.56,0,0,2,1,0,0,0,0,0
2023-03-07,医疗耗材,3,41,6.8181818181818175,-1.9081818181818184,443844912434.43,4438.45,0,1,8,32,0,2,0,1,0
2023-03-07,医疗设备,4,33,10.81081081081081,-1.9918421052631579,886730757782.5,8867.31,0,1,8,23,2,4,0,0,0
2023-03-07,医药商业,4,28,12.5,-1.7121875,374440689691.49,3744.41,0,0,6,22,1,3,0,0,0
2023-03-07,半导体材料,0,13,0.0,-3.0369230769230766,221026840001.25,2210.27,0,0,6,7,0,0,0,0,0
2023-03-07,半导体设备,1,15,6.25,-2.864375,448062414406.6,4480.62,0,2,8,5,0,0,0,1,0
2023-03-07,印制电路板,0,39,0.0,-3.488205128205128,429925891631.04,4299.26,0,5,23,11,0,0,0,0,0
2023-03-07,印刷,1,4,20.0,-1.28,23774261277.300003,237.74,0,0,1,3,0,1,0,0,0
2023-03-07,印刷包装机械,1,10,9.090909090909092,-2.000909090909091,34252725875.6,342.53,0,0,4,6,0,0,1,0,0
2023-03-07,印染,0,4,0.0,-1.79,16640952429.24,166.41,0,0,0,4,0,0,0,0,0
2023-03-07,原料药,1,40,2.4390243902439024,-2.1090243902439023,383306463370.6,3833.06,0,1,7,32,0,1,0,0,0
2023-03-07,合成树脂,0,10,0.0,-2.4,76574554995.06,765.75,0,0,3,7,0,0,0,0,0
2023-03-07,品牌消费电子,2,5,28.57142857142857,-1.18875,174260966479.11,1742.61,0,0,2,3,1,2,0,0,0
2023-03-07,商业地产,0,8,0.0,-1.825,261357538036.63998,2613.58,0,0,0,8,0,0,0,0,0
2023-03-07,商业物业经营,1,17,5.555555555555555,-1.6544444444444446,171284011857.66,1712.84,0,0,1,16,0,0,1,0,0
2023-03-07,商用载客车,2,4,33.33333333333333,-1.0933333333333333,45642909936.47,456.43,0,0,1,3,0,2,0,0,0
2023-03-07,商用载货车,3,6,33.33333333333333,0.18777777777777768,163595918680.47,1635.96,0,0,0,6,0,2,0,0,1
2023-03-07,啤酒,1,6,14.285714285714285,-1.8057142857142858,207673111740.03,2076.73,0,0,2,4,0,1,0,0,0
2023-03-07,固废治理,2,29,6.451612903225806,-1.8596875,240131549418.32,2401.32,0,1,5,23,1,2,0,0,0
2023-03-07,国有大型银行,6,0,100.0,1.3533333333333335,3456518101504.03,34565.18,0,0,0,0,0,6,0,0,0
2023-03-07,地面兵装,1,9,10.0,-2.816,107636072177.54001,1076.36,0,0,7,2,0,1,0,0,0
2023-03-07,城商行,13,3,81.25,0.5864705882352942,895446691829.23,8954.47,0,0,0,3,1,12,0,1,0
2023-03-07,基础建设,5,20,20.0,-0.5157692307692308,644133578992.66,6441.34,0,0,0,20,1,5,0,0,0
2023-03-07,复合肥,1,7,12.5,-1.335,59738566301.43,597.39,0,0,0,7,0,1,0,0,0
2023-03-07,多元金融,5,28,15.151515151515152,-0.7787878787878788,539299096708.43,5392.99,0,0,1,27,0,3,1,0,1
2023-03-07,大气治理,0,7,0.0,-1.9514285714285715,34564473026.58,345.64,0,0,1,6,0,0,0,0,0
2023-03-07,家具,1,29,3.3333333333333335,-2.3939999999999997,277264088821.24,2772.64,0,0,8,21,0,1,0,0,0
2023-03-07,家纺,1,6,14.285714285714285,-1.4342857142857142,29209966171.43,292.10,0,0,2,4,0,1,0,0,0
2023-03-07,小家电,1,5,16.666666666666664,-2.23,21812487011.379997,218.12,0,0,1,4,0,1,0,0,0
2023-03-07,小家电Ⅲ,1,26,3.7037037037037033,-2.836666666666667,333748022319.83,3337.48,0,2,13,11,0,0,1,0,0
2023-03-07,工控设备,2,25,7.4074074074074066,-2.4544444444444444,391705964744.06,3917.06,0,2,8,15,0,2,0,0,0
2023-03-07,工程咨询服务,16,24,40.0,0.8295121951219512,139204755970.18,1392.05,0,0,2,22,1,10,1,4,1
2023-03-07,工程机械,1,26,3.7037037037037033,-1.865357142857143,510361461362.79,5103.61,0,0,6,20,1,0,1,0,0
2023-03-07,广告营销,3,27,10.0,-1.4746875,266201140553.52002,2662.01,0,0,1,26,2,2,1,0,0
2023-03-07,建筑装饰,1,0,100.0,4.96,1518184774.04,15.18,0,0,0,0,0,0,1,0,0
2023-03-07,彩电,0,4,0.0,-2.2600000000000002,62475206793.55,624.75,0,0,0,4,0,0,0,0,0
2023-03-07,影视院线,1,22,4.3478260869565215,-2.137826086956522,185873156245.0,1858.73,0,0,4,18,0,0,0,1,0
2023-03-07,房地产服务,0,8,0.0,-2.77875,46298438945.34,462.98,0,1,2,5,0,0,0,0,0
2023-03-07,房屋建设,0,8,0.0,-1.04,344565936522.75,3445.66,0,0,1,7,0,0,0,0,0
2023-03-07,改性塑料,1,17,5.555555555555555,-2.3916666666666666,88058651350.91,880.59,0,1,3,13,0,1,0,0,0
2023-03-07,教育,0,3,0.0,-3.4899999999999998,19325377130.96,193.25,0,1,0,2,0,0,0,0,0
2023-03-07,数字媒体,4,11,26.666666666666668,-0.7606666666666667,166554967701.74,1665.55,0,0,3,8,1,2,0,1,0
2023-03-07,文娱用品,0,19,0.0,-2.3589473684210525,121328017116.53,1213.28,0,0,5,14,0,0,0,0,0
2023-03-07,新能源发电,3,23,11.538461538461538,-0.9334615384615385,699341635682.07,6993.42,0,0,3,20,0,2,0,0,1
2023-03-07,旅游综合,2,2,50.0,-0.8574999999999999,32291522156.62,322.92,0,0,1,1,1,1,0,0,0
2023-03-07,旅游零售,0,1,0.0,-1.74,368236887598.39996,3682.37,0,0,0,1,0,0,0,0,0
2023-03-07,无机盐,1,8,11.11111111111111,-1.8711111111111112,68974434562.15,689.74,0,0,1,7,0,1,0,0,0
2023-03-07,普钢,2,18,10.0,-0.9066666666666666,563904422400.11,5639.04,0,0,0,18,4,2,0,0,0
2023-03-07,有机硅,0,12,0.0,-2.4675,193625337318.82,1936.25,0,1,3,8,0,0,0,0,0
2023-03-07,有线电视网络,0,12,0.0,-2.515833333333333,127622201496.68,1276.22,0,0,4,8,0,0,0,0,0
2023-03-07,服装,5,34,12.82051282051282,-1.7843589743589745,250282452819.34,2502.82,0,0,7,27,0,4,1,0,0
2023-03-07,机器人,1,19,5.0,-3.0115000000000003,151119297979.58,1511.19,0,1,8,10,0,1,0,0,0
2023-03-07,机场,0,5,0.0,-2.4560000000000004,249148465250.34,2491.48,0,0,2,3,0,0,0,0,0
2023-03-07,机床工具,0,19,0.0,-3.3026315789473686,127752060109.94,1277.52,0,1,9,9,0,0,0,0,0
2023-03-07,林业,0,4,0.0,-1.9175,13202395990.51,132.02,0,0,0,4,0,0,0,0,0
2023-03-07,果蔬加工,0,5,0.0,-1.656,14966354395.35,149.66,0,0,0,5,0,0,0,0,0
2023-03-07,棉纺,0,8,0.0,-2.085,30116315343.73,301.16,0,0,1,7,0,0,0,0,0
2023-03-07,楼宇设备,0,13,0.0,-2.9192307692307695,56013157181.94,560.13,0,1,5,7,0,0,0,0,0
2023-03-07,民爆用品,0,11,0.0,-2.090909090909091,77628183103.93,776.28,0,0,2,9,0,0,0,0,0
2023-03-07,氟化工,0,9,0.0,-1.7644444444444443,208835379267.94,2088.35,0,0,1,8,0,0,0,0,0
2023-03-07,氨纶,0,3,0.0,-1.7300000000000002,65932338756.35,659.32,0,0,0,3,0,0,0,0,0
2023-03-07,氮肥,0,5,0.0,-1.734,101595865814.88,1015.96,0,0,0,5,0,0,0,0,0
2023-03-07,氯碱,0,16,0.0,-1.9825,199807479585.22,1998.07,0,0,1,15,0,0,0,0,0
2023-03-07,水产养殖,0,4,0.0,-2.215,14771467285.29,147.71,0,0,1,3,0,0,0,0,0
2023-03-07,水务及水治理,2,39,4.878048780487805,-1.471219512195122,212254129077.88,2122.54,0,0,0,39,0,1,1,0,0
2023-03-07,水泥,2,23,8.0,-0.9256,366596944345.56,3665.97,0,0,0,23,0,1,0,0,1
2023-03-07,水电,2,8,20.0,-0.8320000000000001,827868732979.48,8278.69,0,0,1,7,0,2,0,0,0
2023-03-07,汽车服务,1,3,25.0,-0.9925,18521103999.12,185.21,0,0,0,3,0,1,0,0,0
2023-03-07,汽车服务Ⅲ,1,11,8.333333333333332,-1.1641666666666668,103945590995.59,1039.46,0,0,0,11,0,1,0,0,0
2023-03-07,汽车零部件,9,201,4.285714285714286,-2.10260663507109,1404998718382.29,14049.99,0,4,40,155,3,7,0,1,1
2023-03-07,油品石化贸易,3,3,50.0,1.2,28762600328.66,287.63,0,0,0,3,0,2,0,0,1
2023-03-07,油服工程,8,5,61.53846153846154,0.9735714285714286,199948347163.59,1999.48,0,0,0,4,2,6,2,0,0
2023-03-07,油气开采,4,2,66.66666666666666,1.3583333333333334,157747942257.59,1577.48,0,0,0,2,0,3,0,1,0
2023-03-07,海洋捕捞,0,2,0.0,-2.24,6927724957.1,69.28,0,0,0,2,0,0,0,0,0
2023-03-07,涂料油墨,1,13,7.142857142857142,-2.0585714285714287,51265925473.22,512.66,0,0,2,11,1,0,0,0,0
2023-03-07,消费电子零部件及组装,5,79,5.952380952380952,-2.754,1065178335410.16,10651.78,0,5,37,37,1,5,0,0,0
2023-03-07,涤纶,0,11,0.0,-1.720909090909091,202079823985.79,2020.80,0,0,1,10,0,0,0,0,0
2023-03-07,港口,1,17,5.555555555555555,-0.8027777777777777,402759169483.49,4027.59,0,0,0,17,0,0,1,0,0
2023-03-07,游戏,3,27,10.0,-2.5716666666666668,354697136245.67,3546.97,0,1,14,12,0,3,0,0,0
2023-03-07,激光设备,0,11,0.0,-3.8754545454545455,119988386513.45999,1199.88,0,2,6,3,0,0,0,0,0
2023-03-07,火电,4,23,14.814814814814813,-1.0944444444444446,544880080160.98,5448.80,0,0,1,22,0,3,1,0,0
2023-03-07,炭黑,1,5,16.666666666666664,-1.5183333333333333,29992667306.52,299.93,0,0,1,4,0,1,0,0,0
2023-03-07,热力,1,13,7.142857142857142,-1.6385714285714283,70162714932.23999,701.63,0,0,1,12,0,1,0,0,0
2023-03-07,焦炭加工,1,6,14.285714285714285,-1.08375,98639447532.38,986.39,0,0,0,6,1,1,0,0,0
2023-03-07,煤炭开采,12,13,48.0,0.22730769230769232,1295066849175.73,12950.67,0,0,0,12,2,12,0,0,0
2023-03-07,燃气,1,4,20.0,-0.906,21072812605.23,210.73,0,0,0,4,1,0,0,0,0
2023-03-07,燃气Ⅲ,3,21,12.5,-0.7767999999999999,214105070293.15,2141.05,0,0,0,21,1,3,0,0,0
2023-03-07,物流,5,42,10.638297872340425,-1.2139583333333333,777396839497.85,7773.97,0,0,2,40,1,4,0,1,0
2023-03-07,特钢,0,13,0.0,-1.6338461538461537,233802150267.14,2338.02,0,0,1,12,0,0,0,0,0
2023-03-07,环保设备,0,28,0.0,-2.4092857142857143,142631412087.37,1426.31,0,2,7,18,1,0,0,0,0
2023-03-07,玻璃玻纤,0,14,0.0,-2.004285714285714,211979998371.95,2119.80,0,0,3,11,0,0,0,0,0
2023-03-07,瓷砖地板,0,10,0.0,-2.45,47953249883.46,479.53,0,0,2,8,0,0,0,0,0
2023-03-07,电子化学品,2,27,6.896551724137931,-2.6027586206896554,213973359972.02,2139.73,0,1,10,16,0,2,0,0,0
2023-03-07,电机,1,19,5.0,-2.568,151212984405.53,1512.13,0,0,5,14,0,1,0,0,0
2023-03-07,电气自控设备,1,34,2.857142857142857,-2.4657142857142857,375469980766.54,3754.70,0,1,10,23,0,1,0,0,0
2023-03-07,电池,7,77,8.333333333333332,-1.5501190476190476,2628484075156.96,26284.84,0,0,10,67,0,4,0,3,0
2023-03-07,电能综合服务,1,14,6.666666666666667,-1.4326666666666668,250434065183.16998,2504.34,0,0,0,14,0,1,0,0,0
2023-03-07,畜禽养殖,5,14,26.31578947368421,-1.208421052631579,553106955676.46,5531.07,0,0,1,13,0,5,0,0,0
2023-03-07,疫苗,0,13,0.0,-2.486923076923077,506915678310.35,5069.16,0,1,3,9,0,0,0,0,0
2023-03-07,白酒,2,18,10.0,-1.768,4421596556709.35,44215.97,0,0,1,17,0,2,0,0,0
2023-03-07,百货零售,4,40,9.090909090909092,-1.8095454545454546,300324623974.45,3003.25,0,1,8,31,0,2,2,0,0
2023-03-07,石油加工,8,11,42.10526315789473,-0.20800000000000005,1767252453486.91,17672.52,0,0,1,10,1,7,1,0,0
2023-03-07,磁性材料,0,11,0.0,-1.5190909090909093,133324278156.48999,1333.24,0,0,0,11,0,0,0,0,0
2023-03-07,磨具磨料,0,14,0.0,-2.718571428571429,70457630605.15,704.58,0,1,5,8,0,0,0,0,0
2023-03-07,磷肥及磷化工,1,9,10.0,-1.172,180880159949.05,1808.80,0,0,0,9,0,1,0,0,0
2023-03-07,种子生产,0,8,0.0,-2.96,74090676812.79,740.91,0,0,5,3,0,0,0,0,0
2023-03-07,稀土,0,4,0.0,-1.465,174606097986.49,1746.06,0,0,0,4,0,0,0,0,0
2023-03-07,空调,0,4,0.0,-2.1775,576642129001.62,5766.42,0,0,0,4,0,0,0,0,0
2023-03-07,管材,1,7,12.5,-0.775,65511710147.869995,655.12,0,0,0,7,0,1,0,0,0
2023-03-07,粘胶,0,2,0.0,-2.18,12818214386.53,128.18,0,0,1,1,0,0,0,0,0
2023-03-07,粮油加工,0,7,0.0,-2.847142857142857,282457575957.38,2824.58,0,1,2,4,0,0,0,0,0
2023-03-07,粮食种植,0,2,0.0,-2.135,42158690712.350006,421.59,0,0,0,2,0,0,0,0,0
2023-03-07,纯碱,0,4,0.0,-1.8199999999999998,60872137834.509995,608.72,0,0,0,4,0,0,0,0,0
2023-03-07,纺织化学用品,1,11,8.333333333333332,-1.5133333333333334,72892837256.38,728.93,0,0,1,10,0,1,0,0,0
2023-03-07,纺织服装设备,1,10,9.090909090909092,-2.3454545454545457,51370671443.520004,513.71,0,0,4,6,0,1,0,0,0
2023-03-07,线缆部件及其他,4,29,12.121212121212121,-1.4888235294117649,212269003831.44,2122.69,0,1,4,24,1,2,2,0,0
2023-03-07,综合,2,21,8.695652173913043,-1.8634782608695653,102784417062.03,1027.84,0,0,2,19,0,2,0,0,0
2023-03-07,综合环境治理,3,24,11.11111111111111,-1.1357142857142857,114767605144.54,1147.68,0,0,2,22,1,0,1,2,0
2023-03-07,耐火材料,1,5,16.666666666666664,-0.7200000000000001,32693513469.01,326.94,0,0,0,5,0,0,1,0,0
2023-03-07,聚氨酯,0,10,0.0,-1.812,388204440828.83,3882.04,0,0,1,9,0,0,0,0,0
2023-03-07,肉制品,1,7,12.5,-1.95625,137085083253.66,1370.85,0,0,2,5,0,1,0,0,0
2023-03-07,股份制银行,5,3,62.5,0.17777777777777778,2023954014921.52,20239.54,0,0,0,3,1,5,0,0,0
2023-03-07,能源及重型设备,8,40,16.666666666666664,-1.5414583333333332,323556861578.73,3235.57,0,1,11,28,1,6,0,0,1
2023-03-07,能源金属,0,14,0.0,-1.82,576123841440.85,5761.24,0,0,0,14,0,0,0,0,0
2023-03-07,膜材料,0,18,0.0,-2.3472222222222223,97268188467.88,972.68,0,0,4,14,0,0,0,0,0
2023-03-07,自然景点,2,9,18.181818181818183,-1.4445454545454546,44169459051.79,441.69,0,0,1,8,0,1,1,0,0
2023-03-07,航天装备,0,7,0.0,-3.3771428571428572,168786077117.74,1687.86,0,0,5,2,0,0,0,0,0
2023-03-07,航海装备,1,10,9.090909090909092,-3.078181818181818,285784608644.83997,2857.85,0,1,5,4,0,1,0,0,0
2023-03-07,航空装备,1,44,2.2222222222222223,-3.3782222222222225,943051149958.47,9430.51,0,7,24,13,1,0,0,0,0
2023-03-07,航空运输,1,7,12.5,-1.38875,224383789236.28,2243.84,0,0,0,7,0,1,0,0,0
2023-03-07,航运,1,13,7.142857142857142,-1.51375,333152661579.94,3331.53,0,0,3,10,3,0,0,0,0
2023-03-07,血液制品,0,6,0.0,-2.2583333333333333,121542672626.04999,1215.43,0,0,1,5,0,0,0,0,0
2023-03-07,被动元件,1,13,7.142857142857142,-2.5142857142857147,187452265369.7,1874.52,0,1,5,7,0,0,1,0,0
2023-03-07,装饰园林,9,34,20.930232558139537,-0.6144186046511628,147848452459.61,1478.48,0,0,4,30,0,5,1,3,0
2023-03-07,计算机设备,7,75,8.536585365853659,-2.4993902439024387,1043099302998.4601,10430.99,0,4,41,30,2,1,2,1,1
2023-03-07,证券,1,49,2.0,-1.7778,2675478394000.25,26754.78,0,0,4,44,1,1,0,0,0
2023-03-07,调味发酵品,0,15,0.0,-2.3346666666666667,535379391648.92,5353.79,0,0,4,11,0,0,0,0,0
2023-03-07,贵金属,2,1,66.66666666666666,2.4466666666666668,14649443499.84,146.49,0,0,1,0,0,1,0,1,0
2023-03-07,贵金属Ⅲ,6,2,75.0,1.34375,197488331700.1,1974.88,0,0,0,2,0,4,2,0,0
2023-03-07,贸易,4,13,23.52941176470588,-0.9335294117647058,106822065051.94,1068.22,0,0,5,8,0,2,1,1,0
2023-03-07,轨交设备,1,28,3.4482758620689653,-2.0148275862068967,366314345219.5,3663.14,0,0,4,24,0,1,0,0,0
2023-03-07,软件开发,16,113,12.4031007751938,-2.1689922480620156,1759634872645.3,17596.35,0,3,47,63,1,9,3,2,1
2023-03-07,软饮料,0,11,0.0,-2.3154545454545454,165218399887.24,1652.18,0,0,4,7,0,0,0,0,0
2023-03-07,辅料,0,3,0.0,-1.1966666666666665,16813267368.800001,168.13,0,0,0,3,0,0,0,0,0
2023-03-07,输变电设备,6,41,12.76595744680851,-1.7085714285714286,447248910122.23,4472.49,0,2,9,30,2,5,0,1,0
2023-03-07,通信服务,0,27,0.0,-3.149259259259259,194312531714.94998,1943.13,0,2,15,10,0,0,0,0,0
2023-03-07,通信服务Ⅲ,0,7,0.0,-3.3757142857142854,691548502753.8,6915.49,0,0,4,3,0,0,0,0,0
2023-03-07,通信线缆及配套,0,12,0.0,-4.619166666666667,140782675267.58002,1407.83,0,3,7,2,0,0,0,0,0
2023-03-07,通信终端及配件,0,28,0.0,-3.4492857142857143,259340625485.1,2593.41,1,3,14,10,0,0,0,0,0
