日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-06,农业服务,4,1,80.0,0.9560000000000001,63669073247.600006,636.69,0,0,0,1,0,4,0,0,0
2023-03-06,农产品加工,7,0,100.0,1.47125,125086407078.43001,1250.86,0,0,0,0,1,5,2,0,0
2023-03-06,农商行,0,6,0.0,-0.8966666666666666,103033635444.05,1030.34,0,0,0,6,0,0,0,0,0
2023-03-06,农用机械,0,1,0.0,-7.57,16432274518.399998,164.32,0,1,0,0,0,0,0,0,0
2023-03-06,农药,4,3,57.14285714285714,0.01875000000000006,151875077133.55,1518.75,0,0,0,2,2,4,0,0,0
2023-03-06,冶钢原料,0,4,0.0,-1.795,107369670448.52,1073.70,0,0,1,3,0,0,0,0,0
2023-03-06,出版,7,1,87.5,2.64375,124483416427.86,1244.83,0,0,0,1,0,5,1,0,1
2023-03-06,分立器件,8,2,80.0,1.6949999999999998,243711254251.90002,2437.11,0,0,0,2,0,6,1,1,0
2023-03-06,制冷空调设备,2,0,100.0,5.355,40501210220.82,405.01,0,0,0,0,0,0,1,1,0
2023-03-06,动物保健,4,1,80.0,0.9560000000000001,63669073247.600006,636.69,0,0,0,1,0,4,0,0,0
2023-03-06,包装,2,2,50.0,0.77,70639123693.47,706.39,0,0,0,2,0,2,0,0,0
2023-03-06,包装印刷,2,2,50.0,0.77,70639123693.47,706.39,0,0,0,2,0,2,0,0,0
2023-03-06,化妆品,1,1,50.0,1.335,37767607064.94,377.68,0,0,0,1,0,0,1,0,0
2023-03-06,化学制剂,25,6,80.64516129032258,1.116060606060606,644327010178.74,6443.27,0,0,0,6,3,21,1,2,0
2023-03-06,化学制品,25,24,51.02040816326531,0.18352941176470586,1094373426748.09,10943.73,0,0,1,21,7,19,0,3,0
2023-03-06,化学制药,35,12,74.46808510638297,0.820204081632653,887954065251.6,8879.54,0,0,0,12,3,30,2,2,0
2023-03-06,化学原料,9,8,52.94117647058824,0.09315789473684209,346844500541.7,3468.45,0,0,0,8,4,6,1,0,0
2023-03-06,化工合成材料,6,12,33.33333333333333,-0.7172222222222222,390348414143.8,3903.48,0,1,1,9,1,5,1,0,0
2023-03-06,医疗器械,31,9,77.5,1.4637499999999999,807632020702.2,8076.32,0,0,0,9,1,22,4,4,0
2023-03-06,医疗服务,12,7,63.1578947368421,0.8836842105263157,442289522550.8,4422.90,0,1,1,5,0,6,4,2,0
2023-03-06,医疗研发外包,2,7,22.22222222222222,-1.1166666666666667,173114466571.97,1731.14,0,1,1,5,0,1,1,0,0
2023-03-06,医疗耗材,11,5,68.75,1.300625,316426215435.61,3164.26,0,0,0,5,0,8,2,1,0
2023-03-06,医疗设备,11,2,84.61538461538461,1.8615384615384616,285356179160.46,2853.56,0,0,0,2,0,8,1,2,0
2023-03-06,医药商业,5,3,62.5,0.62625,211201022142.88,2112.01,0,0,0,3,0,4,1,0,0
2023-03-06,半导体及元件,43,36,54.43037974683544,0.6567088607594938,1834581273483.96,18345.81,0,2,5,27,3,27,8,7,0
2023-03-06,半导体材料,5,1,83.33333333333334,1.4366666666666668,139193948089.96002,1391.94,0,0,0,1,0,4,0,1,0
2023-03-06,半导体设备,8,0,100.0,4.8525,224175126621.8,2241.75,0,0,0,0,0,2,2,4,0
2023-03-06,印制电路板,2,6,25.0,-0.40249999999999997,228202224631.97998,2282.02,0,0,0,5,1,2,0,0,0
2023-03-06,原料药,8,5,61.53846153846154,0.35153846153846147,208604110896.66,2086.04,0,0,0,5,0,7,1,0,0
2023-03-06,厨卫电器,0,2,0.0,-2.26,42362155309.5,423.62,0,0,0,2,0,0,0,0,0
2023-03-06,合成树脂,2,0,100.0,1.555,51029436248.01,510.29,0,0,0,0,0,2,0,0,0
2023-03-06,品牌消费电子,1,2,33.33333333333333,-1.3933333333333333,84677895514.23999,846.78,0,0,1,1,0,1,0,0,0
2023-03-06,商业地产,0,5,0.0,-1.528,145981763616.49,1459.82,0,0,0,5,0,0,0,0,0
2023-03-06,商业物业经营,1,3,25.0,-0.3925,105621091927.23,1056.21,0,0,0,3,0,1,0,0,0
2023-03-06,商用载客车,0,1,0.0,-0.19,23556313332.72,235.56,0,0,0,1,0,0,0,0,0
2023-03-06,商用载货车,2,4,33.33333333333333,-1.86,149746529073.75,1497.47,0,1,1,2,0,2,0,0,0
2023-03-06,啤酒,1,1,50.0,-0.09000000000000001,57688383489.4,576.88,0,0,0,1,0,1,0,0,0
2023-03-06,固废治理,6,2,75.0,0.6475,135922944070.64,1359.23,0,0,0,2,0,6,0,0,0
2023-03-06,国防军工,35,14,71.42857142857143,1.7117647058823529,1221804589037.82,12218.05,0,0,3,9,5,19,10,3,2
2023-03-06,地面兵装,2,2,50.0,-0.78,77708035824.26001,777.08,0,0,1,1,0,2,0,0,0
2023-03-06,城商行,0,9,0.0,-0.8744444444444445,181144447464.49,1811.44,0,0,0,9,0,0,0,0,0
2023-03-06,基础建设,0,5,0.0,-1.6960000000000002,74495521456.08,744.96,0,0,1,4,0,0,0,0,0
2023-03-06,复合肥,0,2,0.0,-1.49,28276797116.1,282.77,0,0,0,2,0,0,0,0,0
2023-03-06,多元金融,5,12,29.411764705882355,-0.5672222222222222,393587632326.86005,3935.88,0,0,0,12,1,5,0,0,0
2023-03-06,家具,1,4,20.0,-1.98,100937424818.12,1009.37,0,0,3,1,0,1,0,0,0
2023-03-06,家用轻工,5,8,38.46153846153847,-0.9876923076923076,268673929294.57,2686.74,0,0,5,3,0,4,1,0,0
2023-03-06,家纺,0,1,0.0,-2.6,10656598246.32,106.57,0,0,0,1,0,0,0,0,0
2023-03-06,小家电,2,6,25.0,-0.55,225078543298.36,2250.79,0,0,1,5,0,1,1,0,0
2023-03-06,小家电Ⅲ,2,8,20.0,-0.892,267440698607.86,2674.41,0,0,1,7,0,1,1,0,0
2023-03-06,小金属,11,11,50.0,-0.28,551844701598.66,5518.45,0,0,0,11,0,10,1,0,0
2023-03-06,工业金属,6,20,23.076923076923077,-0.632962962962963,603441850423.54,6034.42,0,0,2,18,1,5,1,0,0
2023-03-06,工控设备,0,4,0.0,-1.35,109942823001.46,1099.43,0,0,1,3,0,0,0,0,0
2023-03-06,工程咨询服务,0,1,0.0,-0.87,12047407818.16,120.47,0,0,0,1,0,0,0,0,0
2023-03-06,工程机械,4,2,66.66666666666666,0.9733333333333333,118959768237.84,1189.60,0,0,0,2,0,4,0,0,0
2023-03-06,广告营销,3,2,60.0,2.0083333333333333,80615883107.62,806.16,0,0,1,1,1,1,0,2,0
2023-03-06,建筑材料,3,11,21.428571428571427,-1.1271428571428572,324379105987.61,3243.79,0,1,0,10,0,2,1,0,0
2023-03-06,建筑装饰,4,16,20.0,-1.1035,329351581092.14,3293.52,0,0,1,15,0,4,0,0,0
2023-03-06,彩电,0,2,0.0,-1.4866666666666666,56168579706.61,561.69,0,0,0,2,1,0,0,0,0
2023-03-06,影视院线,1,5,16.666666666666664,-0.455,114411195385.35,1144.11,0,0,0,5,0,1,0,0,0
2023-03-06,房地产开发,3,27,10.0,-1.2396875,619406572065.08,6194.07,0,0,1,26,2,3,0,0,0
2023-03-06,房地产服务,0,1,0.0,-1.63,17230623475.0,172.31,0,0,0,1,0,0,0,0,0
2023-03-06,房屋建设,0,3,0.0,-1.79,65653748244.5,656.54,0,0,0,3,0,0,0,0,0
2023-03-06,改性塑料,0,1,0.0,-0.61,26173392774.6,261.73,0,0,0,1,0,0,0,0,0
2023-03-06,教育,0,1,0.0,-9.84,32193824810.579998,321.94,0,1,0,0,0,0,0,0,0
2023-03-06,数字媒体,0,3,0.0,-3.6366666666666667,42618287495.520004,426.18,0,0,2,1,0,0,0,0,0
2023-03-06,文娱用品,1,1,50.0,0.28,58290525612.1,582.91,0,0,0,1,0,1,0,0,0
2023-03-06,新能源发电,13,1,92.85714285714286,0.6706666666666667,268910028649.05,2689.10,0,0,0,1,1,12,1,0,0
2023-03-06,旅游综合,1,0,100.0,1.84,11632108800.0,116.32,0,0,0,0,0,1,0,0,0
2023-03-06,无机盐,2,1,66.66666666666666,-0.11000000000000003,40052472787.380005,400.52,0,0,0,1,1,1,0,0,0
2023-03-06,普钢,0,13,0.0,-0.6921428571428571,278228561996.58,2782.29,0,0,0,13,1,0,0,0,0
2023-03-06,景点及旅游,2,0,100.0,3.125,54931442102.399994,549.31,0,0,0,0,0,1,1,0,0
2023-03-06,有机硅,2,1,66.66666666666666,0.09666666666666668,49704863935.96,497.05,0,0,0,1,1,1,0,0,0
2023-03-06,有线电视网络,4,1,80.0,0.33,96888013249.41,968.88,0,0,0,1,1,4,0,0,0
2023-03-06,服装,2,5,28.57142857142857,-0.6828571428571429,127338042888.43,1273.38,0,0,1,4,0,2,0,0,0
2023-03-06,服装家纺,2,6,25.0,-0.9225,137994641134.75,1379.95,0,0,1,5,0,2,0,0,0
2023-03-06,机器人,1,3,25.0,-0.795,74364354066.3,743.64,0,0,0,3,0,1,0,0,0
2023-03-06,机场,1,0,100.0,2.465,52735455567.369995,527.35,0,0,0,0,1,0,1,0,0
2023-03-06,机场航运,3,0,100.0,1.39,105018927116.37,1050.19,0,0,0,0,1,2,1,0,0
2023-03-06,机床工具,3,0,100.0,1.9766666666666666,42986261242.439995,429.86,0,0,0,0,0,2,1,0,0
2023-03-06,棉纺,0,1,0.0,-1.32,10095000000.0,100.95,0,0,0,1,0,0,0,0,0
2023-03-06,楼宇设备,1,0,100.0,0.23,17046814574.52,170.47,0,0,0,0,0,1,0,0,0
2023-03-06,民爆用品,1,1,50.0,-0.21500000000000002,38333461426.68,383.33,0,0,0,1,0,1,0,0,0
2023-03-06,氟化工,3,4,42.857142857142854,-0.40428571428571436,154061031126.32,1540.61,0,0,0,4,0,3,0,0,0
2023-03-06,氨纶,0,2,0.0,-1.65,61871168000.329994,618.71,0,0,0,2,0,0,0,0,0
2023-03-06,氯碱,4,3,57.14285714285714,0.32499999999999996,159884309715.83002,1598.84,0,0,0,3,1,4,0,0,0
2023-03-06,水务及水治理,2,1,66.66666666666666,0.172,81930561023.31,819.31,0,0,0,1,2,2,0,0,0
2023-03-06,水泥,0,4,0.0,-2.16,65100252556.81,651.00,0,0,0,4,0,0,0,0,0
2023-03-06,水电,0,1,0.0,-0.34,45717791251.6,457.18,0,0,0,1,0,0,0,0,0
2023-03-06,汽车整车,2,7,22.22222222222222,-1.3933333333333333,221516923923.15,2215.17,0,1,1,5,0,2,0,0,0
2023-03-06,汽车服务,2,2,50.0,0.09250000000000003,68830195064.31,688.30,0,0,0,2,0,2,0,0,0
2023-03-06,汽车服务Ⅲ,2,2,50.0,0.09250000000000003,68830195064.31,688.30,0,0,0,2,0,2,0,0,0
2023-03-06,汽车零部件,13,13,50.0,-0.11857142857142855,543627869262.57,5436.28,0,0,1,12,3,11,1,0,0
2023-03-06,油品石化贸易,0,1,0.0,-0.99,11171925927.599998,111.72,0,0,0,1,0,0,0,0,0
2023-03-06,油服工程,4,1,80.0,0.33999999999999997,162919015140.07,1629.19,0,0,0,1,0,4,0,0,0
2023-03-06,油气开采,1,1,50.0,0.42499999999999993,27815650160.199997,278.16,0,0,0,1,0,1,0,0,0
2023-03-06,油气开采及服务,5,2,71.42857142857143,0.36428571428571427,190734665300.27,1907.35,0,0,0,2,0,5,0,0,0
2023-03-06,消费电子,10,6,62.5,0.74,327332926171.06,3273.33,0,0,1,4,2,6,1,2,0
2023-03-06,消费电子零部件及组装,9,4,69.23076923076923,1.2323076923076923,242655030656.82,2426.55,0,0,0,3,2,5,1,2,0
2023-03-06,涤纶,0,3,0.0,-3.686666666666667,86037700248.98,860.38,0,1,1,1,0,0,0,0,0
2023-03-06,港口,3,3,50.0,0.16125,160030267463.12,1600.30,0,0,0,3,2,3,0,0,0
2023-03-06,港口航运,6,8,42.857142857142854,-0.0018749999999999947,327158060813.2,3271.58,0,0,0,8,2,5,1,0,0
2023-03-06,游戏,1,10,9.090909090909092,-1.2827272727272727,225812668806.74,2258.13,0,0,0,10,0,1,0,0,0
2023-03-06,激光设备,4,2,66.66666666666666,0.735,102640725245.1,1026.41,0,0,0,2,0,4,0,0,0
2023-03-06,火电,12,1,92.3076923076923,1.2621428571428572,289284265372.25,2892.84,0,0,0,1,1,9,3,0,0
2023-03-06,炭黑,1,0,100.0,0.9,10907583709.68,109.08,0,0,0,0,0,1,0,0,0
2023-03-06,热力,0,2,0.0,-0.43000000000000005,32500691048.16,325.01,0,0,0,2,0,0,0,0,0
2023-03-06,焦炭加工,0,4,0.0,-1.53,77426993492.95,774.27,0,0,0,4,0,0,0,0,0
2023-03-06,煤炭开采,0,14,0.0,-2.0435714285714286,297345903592.59,2973.46,0,0,3,11,0,0,0,0,0
2023-03-06,煤炭开采加工,0,19,0.0,-2.0157894736842104,401698858642.19,4016.99,0,0,4,15,0,0,0,0,0
2023-03-06,燃气,5,0,100.0,0.6779999999999999,72904083085.31999,729.04,0,0,0,0,0,5,0,0,0
2023-03-06,燃气Ⅲ,5,0,100.0,0.8879999999999999,73050097146.01,730.50,0,0,0,0,0,5,0,0,0
2023-03-06,物流,7,9,43.75,0.05375000000000005,339134593731.51,3391.35,0,0,0,9,0,6,1,0,0
2023-03-06,特钢,2,3,40.0,-0.11600000000000002,100259098647.63,1002.59,0,0,0,3,0,2,0,0,0
2023-03-06,环保,10,4,71.42857142857143,0.41058823529411764,294878073674.97,2948.78,0,0,0,4,3,10,0,0,0
2023-03-06,环保设备,2,1,66.66666666666666,0.31333333333333335,54709172922.94,547.09,0,0,0,1,0,2,0,0,0
2023-03-06,玻璃玻纤,1,3,25.0,0.08249999999999996,98114050051.74,981.14,0,0,0,3,0,0,1,0,0
2023-03-06,瓷砖地板,0,1,0.0,-4.27,10791600000.0,107.92,0,0,1,0,0,0,0,0,0
2023-03-06,生物制品,18,6,75.0,0.9266666666666666,550911009259.84,5509.11,0,0,0,6,0,16,2,0,0
2023-03-06,电力,30,9,76.92307692307693,0.7324390243902439,867229631552.41,8672.30,0,0,0,9,2,25,4,1,0
2023-03-06,电力设备,86,24,78.18181818181819,1.348018018018018,2420058343542.26,24200.58,0,0,0,24,5,59,19,4,0
2023-03-06,电子化学品,5,4,55.55555555555556,0.8811111111111112,145769606804.35,1457.70,0,0,0,4,0,2,3,0,0
2023-03-06,电机,3,3,50.0,0.36999999999999994,104389221301.15,1043.89,0,0,0,3,0,3,0,0,0
2023-03-06,电气自控设备,2,3,40.0,-0.21200000000000002,73935668062.42,739.36,0,0,0,3,0,2,0,0,0
2023-03-06,电池,29,11,72.5,0.69775,956968975455.04,9569.69,0,0,0,11,1,25,2,1,0
2023-03-06,电能综合服务,5,4,55.55555555555556,0.38888888888888884,230816855231.35,2308.17,0,0,0,4,0,4,0,1,0
2023-03-06,畜禽养殖,5,2,71.42857142857143,2.505714285714286,115225190484.04001,1152.25,0,0,0,1,1,3,0,2,0
2023-03-06,疫苗,4,4,50.0,0.5137499999999999,187448368774.22,1874.48,0,0,0,4,0,3,1,0,0
2023-03-06,白色家电,1,1,50.0,-0.64,23119572238.4,231.20,0,0,0,1,0,1,0,0,0
2023-03-06,白酒,5,3,62.5,0.695,239548552465.71002,2395.49,0,0,0,3,0,4,0,1,0
2023-03-06,百货零售,3,2,60.0,0.4159999999999999,123498020150.78,1234.98,0,0,0,2,0,3,0,0,0
2023-03-06,石油加工,0,3,0.0,-0.63,46801803138.36,468.02,0,0,0,3,0,0,0,0,0
2023-03-06,石油加工贸易,0,4,0.0,-0.72,57973729065.96,579.74,0,0,0,4,0,0,0,0,0
2023-03-06,磁性材料,2,3,40.0,-0.16199999999999998,93175308711.83,931.75,0,0,0,2,1,2,0,0,0
2023-03-06,磨具磨料,1,0,100.0,0.41,23760594000.0,237.61,0,0,0,0,0,1,0,0,0
2023-03-06,磷肥及磷化工,0,6,0.0,-1.9100000000000001,159506041063.13,1595.06,0,0,1,5,0,0,0,0,0
2023-03-06,种子生产,4,0,100.0,1.5075,63811037043.670006,638.11,0,0,0,0,0,4,0,0,0
2023-03-06,种植业与林业,7,0,100.0,1.2657142857142856,127356526995.65,1273.57,0,0,0,0,1,6,0,0,0
2023-03-06,稀土,0,3,0.0,-1.6466666666666665,77906661336.01999,779.07,0,0,0,3,0,0,0,0,0
2023-03-06,管材,1,0,100.0,0.61,42063625142.96,420.64,0,0,0,0,0,1,0,0,0
2023-03-06,粘胶,0,1,0.0,-0.66,11187850960.65,111.88,0,0,0,1,0,0,0,0,0
2023-03-06,粮食种植,2,0,100.0,0.5650000000000001,43089825082.32,430.90,0,0,0,0,1,1,0,0,0
2023-03-06,纯碱,0,1,0.0,-0.635,49855670761.67999,498.56,0,0,0,1,1,0,0,0,0
2023-03-06,纺织制造,1,3,25.0,-0.47750000000000004,60902198305.92,609.02,0,0,0,3,0,1,0,0,0
2023-03-06,纺织化学用品,0,1,0.0,-0.95,34029851255.600002,340.30,0,0,0,1,0,0,0,0,0
2023-03-06,纺织服装设备,0,2,0.0,-1.245,24694929436.32,246.95,0,0,0,2,0,0,0,0,0
2023-03-06,线缆部件及其他,5,0,100.0,1.558,88551011835.28,885.51,0,0,0,0,0,4,1,0,0
2023-03-06,综合环境治理,0,0,,0.0,22315395658.08,223.15,0,0,0,0,1,0,0,0,0
2023-03-06,美容护理,1,2,33.33333333333333,0.6233333333333334,54143152956.68,541.43,0,0,0,2,0,0,1,0,0
2023-03-06,耐火材料,0,1,0.0,-0.69,12324135143.24,123.24,0,0,0,1,0,0,0,0,0
2023-03-06,聚氨酯,1,2,33.33333333333333,-0.7233333333333333,38601260388.92,386.01,0,0,0,2,1,0,0,0,0
2023-03-06,肉制品,1,0,100.0,1.17,10473368083.2,104.73,0,0,0,0,0,1,0,0,0
2023-03-06,股份制银行,0,1,0.0,-0.68,49141208527.32,491.41,0,0,0,1,0,0,0,0,0
2023-03-06,能源及重型设备,4,3,57.14285714285714,0.23124999999999998,164737152230.22,1647.37,0,0,0,3,1,4,0,0,0
2023-03-06,能源金属,7,3,70.0,0.06899999999999996,258553396369.88,2585.53,0,0,0,3,0,7,0,0,0
2023-03-06,膜材料,0,2,0.0,-1.185,28592223896.36,285.92,0,0,0,2,0,0,0,0,0
2023-03-06,自动化设备,8,11,42.10526315789473,-0.1652631578947369,378575633760.54004,3785.76,0,0,1,10,0,8,0,0,0
2023-03-06,航天装备,3,0,100.0,1.5633333333333332,76308408665.09,763.08,0,0,0,0,0,2,1,0,0
2023-03-06,航海装备,3,1,75.0,4.0525,54648355515.380005,546.48,0,0,0,1,0,0,2,0,1
2023-03-06,航空装备,12,7,63.1578947368421,1.293,545422851534.79,5454.23,0,0,0,5,4,6,4,1,0
2023-03-06,航空运输,2,0,100.0,0.315,52283471548.99999,522.83,0,0,0,0,0,2,0,0,0
2023-03-06,航运,3,5,37.5,-0.165,167127793350.08,1671.28,0,0,0,5,0,2,1,0,0
2023-03-06,血液制品,4,0,100.0,0.9625,114301744107.98999,1143.02,0,0,0,0,0,4,0,0,0
2023-03-06,被动元件,4,1,80.0,0.532,105312481824.35,1053.12,0,0,0,1,0,4,0,0,0
2023-03-06,装饰园林,0,2,0.0,-1.19,24702731301.03,247.03,0,0,0,2,0,0,0,0,0
2023-03-06,计算机应用,24,39,38.095238095238095,-0.2692063492063492,1115246217200.91,11152.46,0,0,2,37,1,20,2,1,0
2023-03-06,计算机设备,5,4,55.55555555555556,-0.11299999999999995,287864928132.05,2878.65,0,0,1,3,1,5,0,0,0
2023-03-06,证券,1,32,3.0303030303030303,-1.299090909090909,894739121614.92,8947.39,0,0,1,31,0,1,0,0,0
2023-03-06,调味发酵品,5,2,71.42857142857143,1.0185714285714285,155647050933.73,1556.47,0,0,0,2,0,4,1,0,0
2023-03-06,贵金属,7,0,100.0,2.0357142857142856,191236286506.7,1912.36,0,0,0,0,0,6,1,0,0
2023-03-06,贵金属Ⅲ,7,0,100.0,2.0357142857142856,191236286506.7,1912.36,0,0,0,0,0,6,1,0,0
2023-03-06,贸易,1,2,33.33333333333333,0.29,43074348290.21,430.74,0,0,0,2,0,1,0,0,0
2023-03-06,轨交设备,3,0,100.0,0.7766666666666667,115623401763.48001,1156.23,0,0,0,0,0,3,0,0,0
2023-03-06,软件开发,14,16,46.666666666666664,-0.08466666666666671,496550517417.42,4965.51,0,0,2,14,0,12,2,0,0
2023-03-06,软饮料,2,0,100.0,1.7650000000000001,37968651530.0,379.69,0,0,0,0,0,2,0,0,0
2023-03-06,辅料,0,1,0.0,-0.75,11046239171.4,110.46,0,0,0,1,0,0,0,0,0
2023-03-06,输变电设备,7,0,100.0,0.9271428571428572,144557121637.38,1445.57,0,0,0,0,1,6,0,0,0
2023-03-06,通信服务,2,1,66.66666666666666,1.21,39429579051.6,394.30,0,0,0,1,0,2,0,0,0
2023-03-06,通信服务Ⅲ,0,1,0.0,-1.43,11046242775.6,110.46,0,0,0,1,0,0,0,0,0
2023-03-06,通信线缆及配套,2,0,100.0,1.53,52782166658.56,527.82,0,0,0,0,0,2,0,0,0
2023-03-06,通信终端及配件,3,3,50.0,0.3033333333333333,99741604194.96,997.42,0,0,0,3,0,3,0,0,0
2023-03-06,通信网络设备及器件,5,4,55.55555555555556,0.9855555555555555,171129850721.12,1711.30,0,0,0,4,0,3,2,0,0
2023-03-06,通信设备,10,7,58.82352941176471,0.8088235294117646,323653621574.64,3236.54,0,0,0,7,0,8,2,0,0
2023-03-06,通用设备,11,3,78.57142857142857,1.5514285714285714,252524182982.0,2525.24,0,0,0,3,0,8,2,1,0
2023-03-06,造纸,1,5,16.666666666666664,-0.805,101423161425.63,1014.23,0,0,0,5,0,1,0,0,0
2023-03-06,酒店,1,0,100.0,2.1,28232196518.52,282.32,0,0,0,0,0,1,0,0,0
2023-03-06,酒店及餐饮,1,0,100.0,2.1,28232196518.52,282.32,0,0,0,0,0,1,0,0,0
2023-03-06,金属制品,1,3,25.0,-0.645,67684002383.53,676.84,0,0,0,3,0,1,0,0,0
2023-03-06,金属新材料,5,3,62.5,1.56375,133119989979.83,1331.20,0,0,0,2,1,3,1,1,0
2023-03-06,钛白粉,0,1,0.0,-0.54,21738132099.5,217.38,0,0,0,1,0,0,0,0,0
2023-03-06,钢铁,2,20,9.090909090909092,-0.758695652173913,485857331092.73,4858.57,0,0,1,19,1,2,0,0,0
2023-03-06,钾肥,2,0,100.0,0.24333333333333332,80608611690.07,806.09,0,0,0,0,1,2,0,0,0
2023-03-06,铁路运输,0,1,0.0,-0.21,33973579465.72,339.74,0,0,0,1,1,0,0,0,0
2023-03-06,铅锌,1,6,14.285714285714285,-0.55125,154111796275.5,1541.12,0,0,0,6,1,1,0,0,0
2023-03-06,铜,2,7,22.22222222222222,-0.17333333333333334,170658691770.31,1706.59,0,0,0,7,0,1,1,0,0
2023-03-06,铝,3,7,30.0,-1.1119999999999999,278671362377.73,2786.71,0,0,2,5,0,3,0,0,0
2023-03-06,银行,0,16,0.0,-0.870625,333319291435.86,3333.19,0,0,0,16,0,0,0,0,0
2023-03-06,集成电路制造,1,0,100.0,4.41,12495245786.88,124.95,0,0,0,0,0,0,1,0,0
2023-03-06,集成电路封测,1,6,14.285714285714285,-1.272857142857143,118829098835.46,1188.29,0,0,2,3,1,1,0,0,0
2023-03-06,集成电路设计,14,20,41.17647058823529,-0.21911764705882353,762661893441.63,7626.62,0,2,3,15,1,8,4,1,0
2023-03-06,零售,4,9,30.76923076923077,-1.1215384615384616,280071421048.15,2800.71,1,0,0,8,0,4,0,0,0
2023-03-06,非汽车交运,4,4,50.0,-0.06124999999999999,215334398497.80002,2153.34,0,0,0,4,0,4,0,0,0
2023-03-06,非金属材料,3,0,100.0,2.0100000000000002,58497860434.08,584.98,0,0,0,0,0,2,1,0,0
2023-03-06,非金属材料Ⅲ,8,4,66.66666666666666,1.4233333333333331,241334032540.11002,2413.34,0,0,0,4,1,4,2,1,0
2023-03-06,面板,5,4,55.55555555555556,-0.09333333333333332,164432401879.37,1644.32,0,0,0,4,0,5,0,0,0
2023-03-06,风电设备,8,1,88.88888888888889,1.703,203636368696.15,2036.36,0,0,0,1,1,5,3,0,0
2023-03-06,食品加工制造,15,9,62.5,0.66625,496023110559.68,4960.23,0,0,0,9,0,13,2,0,0
2023-03-06,食品及饲料添加剂,3,2,60.0,1.504,110010269796.42,1100.10,0,0,0,2,1,1,0,1,0
2023-03-06,饮料制造,9,5,64.28571428571429,0.7135714285714286,393225417489.61,3932.25,0,0,0,5,0,8,0,1,0
2023-03-06,饰品,3,1,75.0,1.0250000000000001,76532189616.35,765.32,0,0,0,1,0,2,1,0,0
2023-03-06,饲料,5,0,100.0,1.175,91338375754.67,913.38,0,0,0,0,1,4,1,0,0
2023-03-06,高速公路,3,1,75.0,0.58,97754564554.89,977.55,0,0,0,1,1,3,0,0,0
2023-03-06,黑色家电,1,3,25.0,-1.2280000000000002,88449013090.69,884.49,0,0,0,3,1,1,0,0,0
2023-03-07,IT服务,0,32,0.0,-3.1175,590224035270.3,5902.24,0,2,19,11,0,0,0,0,0
2023-03-07,LED,0,3,0.0,-2.5633333333333335,43488611631.270004,434.89,0,0,1,2,0,0,0,0,0
2023-03-07,专业工程,2,7,22.22222222222222,-0.36000000000000004,152501831434.01,1525.02,0,0,0,7,0,2,0,0,0
2023-03-07,专业服务,1,5,16.666666666666664,-1.6600000000000001,95646362253.53,956.46,0,0,2,3,0,1,0,0,0
2023-03-07,专业连锁,0,4,0.0,-2.5275,49684067150.64,496.84,0,0,1,3,0,0,0,0,0
2023-03-07,专用设备,5,26,16.129032258064516,-2.1383870967741934,534670850926.01,5346.71,0,2,12,12,0,4,1,0,0
2023-03-07,个护用品,0,1,0.0,-2.73,15928701140.279999,159.29,0,0,0,1,0,0,0,0,0
2023-03-07,中药,3,21,12.5,-1.4275,459565343708.26,4595.65,0,0,4,17,0,3,0,0,0
2023-03-07,乘用车,0,2,0.0,-1.405,47588759814.97,475.89,0,0,0,2,0,0,0,0,0
2023-03-07,乳品,0,3,0.0,-1.8466666666666667,46306485475.63,463.06,0,0,0,3,0,0,0,0,0
2023-03-07,互联网电商,0,3,0.0,-1.9366666666666665,69291403735.86,692.91,0,0,0,3,0,0,0,0,0
2023-03-07,产业地产,0,4,0.0,-1.935,73105608652.72,731.06,0,0,1,3,0,0,0,0,0
2023-03-07,人工景点,0,1,0.0,-2.6,42175014865.2,421.75,0,0,0,1,0,0,0,0,0
2023-03-07,仪器仪表,1,3,25.0,-2.34,59600012309.06,596.00,0,0,2,1,1,0,0,0,0
2023-03-07,休闲食品,0,8,0.0,-2.48125,150792145761.77,1507.92,0,1,1,6,0,0,0,0,0
2023-03-07,传媒,5,34,12.82051282051282,-2.0405128205128205,701648130826.24,7016.48,0,0,9,25,1,4,0,0,0
2023-03-07,住宅开发,0,21,0.0,-2.094761904761905,370726672831.66,3707.27,0,0,3,18,0,0,0,0,0
2023-03-07,体外诊断,2,8,20.0,-1.5545454545454547,201582899612.65,2015.83,0,0,3,5,1,1,1,0,0
2023-03-07,保险,0,1,0.0,-1.74,16748732869.35,167.49,0,0,0,1,0,0,0,0,0
2023-03-07,保险及其他,1,18,5.263157894736842,-1.288421052631579,404619349100.42,4046.19,0,0,1,17,0,0,1,0,0
2023-03-07,光伏设备,4,23,14.814814814814813,-1.45,679261580852.55,6792.62,0,0,5,18,0,3,0,1,0
2023-03-07,光学元件,0,4,0.0,-2.8325,54974988625.39,549.75,0,0,1,3,0,0,0,0,0
2023-03-07,光学光电子,0,14,0.0,-2.3866666666666663,253624624204.02,2536.25,0,0,4,10,1,0,0,0,0
2023-03-07,公路铁路运输,0,7,0.0,-1.0942857142857143,130330254377.91,1303.30,0,0,0,7,0,0,0,0,0
