总市值,流通市值,行业,上市时间,股票代码,股票简称,总股本,流通股
2579738000.0,1061993118.4000001,食品饮料,20201016,300898,熊猫乳品,125230000.0,51553064.0
2185008000.0,2185008000.0,食品饮料,20151209,603696,安记食品,235200000.0,235200000.0
186400502255.34,183751718754.36,食品饮料,19960312,600887,伊利股份,6398918718.0,6307988972.0
6407654860.0,2383395556.5,食品饮料,20190925,300791,仙乐健康,180497320.0,67137903.0
21522247465.2,21522088277.7,食品饮料,20110302,002557,洽洽食品,507002296.0,506998546.0
5565335824.68,5565335824.68,食品饮料,20010508,600381,青海春天,587060741.0,587060741.0
2526189120.0,1927624238.1000001,食品饮料,20101102,002495,佳隆股份,935625600.0,713934903.0
7751025112.5,2673312063.0,食品饮料,20201012,605338,巴比食品,250113750.0,86263700.0
7871630000.0,7871630000.0,食品饮料,20190712,300783,三只松鼠,401000000.0,401000000.0
9582660973.44,9567076573.44,食品饮料,20140626,002726,龙大美食,1079128488.0,1077373488.0
14568330000.0,14568330000.0,食品饮料,20200224,603719,良品铺子,401000000.0,401000000.0
9806545888.0,7402923488.0,食品饮料,20170110,002840,华统股份,612909118.0,462682718.0
10744960000.0,1095360000.0,食品饮料,20220926,603057,紫燕食品,412000000.0,42000000.0
2393823069.47,2081823931.5,食品饮料,20171031,002910,庄园牧场,196698691.0,171061950.0
14286740780.0,10240025201.25,食品饮料,20080220,002216,三全食品,879184048.0,630155397.0
4688640000.0,4688487375.0,食品饮料,20120106,002650,加加食品,1152000000.0,1151962500.0
3344699481.62,3324900880.0,食品饮料,20190619,002956,西麦食品,223277669.0,221956000.0
1842817743.2,1842817743.2,食品饮料,20100820,300106,西部牧业,211332310.0,211332310.0
17289614000.0,7253771075.0,食品饮料,20210415,300973,立高食品,169340000.0,71045750.0
3093501000.0,3068333270.66,食品饮料,20141205,002732,燕塘乳业,157350000.0,156069851.0
47135316024.72,47135316024.72,食品饮料,20170222,603345,安井食品,293294232.0,293294232.0
11895058539.519999,11895058539.519999,食品饮料,20010206,600305,恒顺醋业,1002956032.0,1002956032.0
6280849786.24,5692973995.82,食品饮料,20120905,002695,煌上煌,512304224.0,464353507.0
20329764264.0,20329764264.0,食品饮料,20151222,603866,桃李面包,1333099296.0,1333099296.0
5110236326.16,4854161765.04,食品饮料,20010628,600419,天润乳业,320190246.0,304145474.0
9808245200.0,981045200.0,食品饮料,20220715,603170,宝立食品,400010000.0,40010000.0
4188692894.04,4151668298.04,食品饮料,20190508,603697,有友食品,308218756.0,305494356.0
5472700441.650001,5472693734.04,食品饮料,19961126,000639,西王食品,1079428095.0,1079426772.0
22297266152.64,22047124860.16,食品饮料,20101123,002507,涪陵榨菜,887630022.0,877672168.0
34828272670.32,34498173790.32,食品饮料,20000818,600298,安琪酵母,868968879.0,860732879.0
10750772593.92,1702905448.64,食品饮料,20210518,605339,南侨食品,427976616.0,67790822.0
4021465911.1800003,4021465911.1800003,食品饮料,20190828,603755,日辰股份,98613681.0,98613681.0
6127150311.75,3923154650.85,食品饮料,20100106,002329,皇氏集团,869099335.0,556475837.0
6021056754.12,6021056754.12,食品饮料,20161012,603777,来伊份,336559908.0,336559908.0
13784525824.6,13782491824.6,食品饮料,20111028,002626,金达威,609934771.0,609844771.0
2971096800.0,2386437900.0,食品饮料,20121011,002702,海欣食品,480760000.0,386155000.0
4152275400.0,1038583000.0,食品饮料,20220520,001318,阳光乳业,282660000.0,70700000.0
2571708750.0,1293928526.28,食品饮料,20211021,001219,青岛食品,115375000.0,58049732.0
7384184600.0,1062851501.6600001,食品饮料,20210430,605300,佳禾食品,400010000.0,57575921.0
347259503997.77997,347259503997.77997,食品饮料,20140211,603288,海天味业,4633833787.0,4633833787.0
4086000000.0,1580822325.0,食品饮料,20201123,300908,仲景食品,100000000.0,38688750.0
1940387729.7,1935241683.48,食品饮料,20161118,002820,桂发祥,200868295.0,200335578.0
6547196040.000001,6124154176.8,食品饮料,19970418,000716,黑芝麻,743999550.0,695926611.0
1993896782.6499999,1853437777.75,食品饮料,20140128,002719,麦趣尔,174139457.0,161872295.0
6884042636.799999,3491583972.7999997,造纸印刷,20201228,605377,华旺科技,332241440.0,168512740.0
2871220385.7999997,2864541115.74,造纸印刷,20040705,002012,凯恩股份,467625470.0,466537641.0
3012448000.0,3012448000.0,造纸印刷,20190621,603863,松炀资源,204650000.0,204650000.0
4274324388.8,3781767582.8,造纸印刷,20060915,002067,景兴纸业,1193945360.0,1056359660.0
3161280000.0,814029600.0,造纸印刷,20201222,605500,森林包装,296000000.0,76220000.0
5902893585.92,5902893585.92,造纸印刷,19970703,600103,青山纸业,2305817807.0,2305817807.0
4168116201.7200003,4168116201.7200003,造纸印刷,20170117,603165,荣晟环保,278431276.0,278431276.0
1998897000.0000002,1998897000.0000002,造纸印刷,20000615,600235,民丰特纸,351300000.0,351300000.0
6495608188.68,1340156203.17,造纸印刷,20201110,605007,五洲特纸,400222316.0,82572779.0
34346667822.51,33723177306.519997,造纸印刷,20061116,002078,太阳纸业,2794684119.0,2743952588.0
2634810753.96,2634810753.96,造纸印刷,20010419,600356,恒丰纸业,298731378.0,298731378.0
5796611028.95,5796611028.95,造纸印刷,20000928,600308,华泰股份,1083478697.0,1083478697.0
11678932743.5,11678932743.5,造纸印刷,20011218,600567,山鹰国际,4616178950.0,4616178950.0
4943751582.5199995,4676461192.03,文化传媒,20080516,002235,安妮股份,579572284.0,548236951.0
2285599705.84,2285599705.84,造纸印刷,19970220,600793,宜宾纸业,176904002.0,176904002.0
10186753474.56,10186753474.56,造纸印刷,20040608,600966,博汇纸业,1336844288.0,1336844288.0
8261575485.66,6434379016.71,造纸印刷,20030619,600433,冠豪高新,1848227178.0,1439458393.0
15673443972.0,8849572253.1,造纸印刷,20001120,000488,晨鸣纸业,2979742200.0,1682428185.0
12737744549.539999,12461275330.779999,造纸印刷,20040525,600963,岳阳林纸,1804213109.0,1765053163.0
2903805757.53,2364610820.34,造纸印刷,20101210,002521,齐峰新材,494685819.0,402829782.0
19414312610.0,19414312610.0,造纸印刷,20180420,603733,仙鹤股份,705975004.0,705975004.0
10498471828.5,10498471828.5,造纸印刷,19980609,000815,美利云,695263035.0,695263035.0
4083611147.04,4038025447.04,包装材料,19940224,600836,上海易连,672753072.0,665243072.0
14925727145.16,10081069266.599998,通用设备,20110906,300260,新莱应材,226559307.0,153021695.0
2280140000.0,1559627951.5,造纸印刷,20200910,300883,龙利得,346000000.0,236665850.0
7965265393.22,6363081018.05,包装材料,20150611,601968,宝钢包装,1133039174.0,905132435.0
3471000000.0,1598742600.0,塑料制品,20211202,301198,喜悦智行,130000000.0,59878000.0
5050795027.950001,5050795027.950001,造纸印刷,20170124,603429,集友股份,524485465.0,524485465.0
1979349879.12,1979349879.12,造纸印刷,20171016,603499,翔港科技,201153443.0,201153443.0
3346159721.45,2160521848.94,包装材料,20160204,300501,海顺新材,193531505.0,124957886.0
735548640.0,348684108.75,包装材料,20160817,838163,方大新材,128368000.0,60852375.0
5285128911.88,5276725894.3,包装材料,20150422,002752,昇兴股份,976918468.0,975365230.0
3930145846.0000005,932259303.8000001,包装材料,20221026,301223,中荣股份,193127560.0,45811268.0
5160927773.4,3324574674.75,包装材料,20141203,002735,王子新材,212121980.0,136645075.0
2693600000.0,782404812.0,塑料制品,20201106,003018,金富科技,260000000.0,75521700.0
4049823536.14,2224979838.54,包装材料,20191202,002969,嘉美包装,961953334.0,528498774.0
2758084560.0,2758084560.0,造纸印刷,20171025,603607,京华激光,178516800.0,178516800.0
1892915073.6,978417622.2199999,包装材料,20200921,003003,天元股份,177073440.0,91526438.0
3349984888.12,3343557792.12,造纸印刷,19970218,000695,滨海能源,222147539.0,221721339.0
4060520968.34,3123477669.58,装修建材,19970526,600076,康欣新材,1344543367.0,1034264129.0
462735501.69,155666270.76,塑料制品,20161223,870204,沪江材料,48352717.0,16266068.0
406791000.0,84077532.0,包装材料,20171121,872392,佳合科技,58700000.0,12132400.0
5671674679.16,5563955793.82,包装材料,20040708,002014,永新股份,612491866.0,600859157.0
4260892342.7999997,4246912458.0,包装材料,20080508,002228,合兴包装,1238631495.0,1234567575.0
657872250.0,212569420.0,造纸印刷,20150814,833075,柏星龙,64815000.0,20942800.0
3637626916.56,3607219140.56,造纸印刷,20161223,603058,永吉股份,419081442.0,415578242.0
8751567631.66,8751567631.66,包装材料,19990824,600210,紫江企业,1516736158.0,1516736158.0
5773090292.45,3589480166.35,包装材料,20091103,002303,美盈森,1531323685.0,952116755.0
25728699740.449997,14387751657.3,造纸印刷,20161216,002831,裕同科技,930513553.0,520352682.0
10958112247.5,10651556332.25,包装材料,20071205,002191,劲嘉股份,1470887550.0,1429739105.0
8145868092.44,8145868092.44,包装材料,20120216,601515,东风股份,1842956582.0,1842956582.0
7257600000.000001,1088640000.0,包装材料,20220902,301296,新巨丰,420000000.0,63000000.0
4176356352.68,4159186841.32,包装材料,20110318,002565,顺灏股份,1059988922.0,1055631178.0
4538529895.599999,4538529895.599999,包装材料,19961203,000659,珠海中富,1285702520.0,1285702520.0
4177883989.4400005,4177883989.4400005,包装材料,20190726,603687,大胜达,419466264.0,419466264.0
2830946917.4700003,1981009693.0400002,包装材料,20170207,002846,英联股份,318441723.0,222835736.0
3895812214.0,2543016492.52,包装材料,20210914,301062,上海艾录,400391800.0,261358324.0
2008320000.0000002,2008320000.0000002,造纸印刷,20161229,002836,新宏泽,192000000.0,192000000.0
4727459576.1,4724172825.45,包装材料,19980623,000812,陕西金叶,768692614.0,768158183.0
5527600844.7300005,5525825308.9800005,造纸印刷,20070302,002117,东港股份,545666421.0,545491146.0
1918000000.0,1918000000.0,包装材料,20150518,603022,新通联,200000000.0,200000000.0
13046430410.52,13034305966.890001,包装材料,20121011,002701,奥瑞金,2573260436.0,2570869027.0
4906671561.33,4809840102.429999,包装材料,20100318,002374,中锐股份,1087953783.0,1066483393.0
4464558000.0,3515341410.0,包装材料,20160608,002799,环球印务,320040000.0,251995800.0
3854496760.89,2831002735.47,包装材料,20110715,002599,盛通股份,537586717.0,394839991.0
4511700000.0,4511694987.0,包装材料,20190315,002951,金时科技,405000000.0,404999550.0
2673202440.96,1867619388.7800002,包装材料,20151231,002787,华源控股,315981376.0,220758793.0
8581488208.86,8491656152.7,造纸印刷,20080508,002229,鸿博股份,498344263.0,493127535.0
2371200000.0,1202079840.0,纺织服装,20201029,300901,中胤时尚,240000000.0,121668000.0
27904663022.34,27904663022.34,纺织服装,20001228,600398,海澜之家,4319607279.0,4319607279.0
2830437063.09,877437063.09,纺织服装,20210311,300952,恒辉安防,144927653.0,44927653.0
4323600000.0,1302214275.0,纺织服装,20201222,300918,南山智尚,360000000.0,108427500.0
2692800000.0,1731397615.8600001,纺织服装,20200708,300840,酷特智能,240000000.0,154313513.0
2559801532.87,1943509354.12,纺织服装,20170110,300591,万里马,405673777.0,308004652.0
2748600000.0,687150000.0,纺织服装,20220909,301276,嘉曼服饰,108000000.0,27000000.0
17577778187.2,11994083147.2,纺织服装,20161223,002832,比音勒芬,570707084.0,389418284.0
1462460854.48,1462460854.48,纺织服装,20170818,603557,ST起步,494074613.0,494074613.0
2053736327.8400002,2038351463.8400002,纺织服装,20170531,603196,日播时尚,239642512.0,237847312.0
2183500000.0,545875000.0,纺织服装,20200908,605003,众望布艺,110000000.0,27500000.0
4249920000.0,1028752634.88,纺织服装,20211028,301088,戎美股份,228000000.0,55190592.0
7361239209.38,7361239209.38,纺织服装,20091030,300005,探路者,883702186.0,883702186.0
3936651036.4100003,3176500854.94,纺织服装,20111205,002634,棒杰股份,459352513.0,370653542.0
3148216320.0,1551924672.0,纺织服装,20150610,002763,汇洁股份,409924000.0,202073525.0
2372400000.0,754838370.0,纺织服装,20210406,003041,真爱美家,120000000.0,38181000.0
2058092567.16,1706324706.04,纺织服装,20151209,002780,三夫户外,157587486.0,130652734.0
3324612915.28,3324612915.28,纺织服装,20150127,603558,健盛集团,381262949.0,381262949.0
892862000.0,865987170.0,纺织服装,20110412,002569,ST步森,144010000.0,139675350.0
3479127575.16,2966661575.1,纺织服装,20101117,002503,搜于特,3051866294.0,2602334715.0
1863463289.16,1863463289.16,纺织服装,20160218,603608,天创时尚,419698939.0,419698939.0
1443267200.0,1430227200.0,纺织服装,20160629,603958,哈森股份,221360000.0,219360000.0
532710875.15999997,131231213.55,纺织服装,20160802,838262,太湖雪,35443172.0,8731285.0
10154184031.289999,9992619328.38,纺织服装,20090910,002293,罗莱生活,839882881.0,826519382.0
2425850000.0,1922425270.8200002,纺织服装,20120713,002687,乔治白,507500000.0,402181019.0
3331713978.06,2542543933.2799997,纺织服装,20100429,002397,梦洁股份,753781443.0,575236184.0
5343118217.2,5343118217.2,纺织服装,20140124,603555,贵人鸟,1571505358.0,1571505358.0
30365603502.879997,29951621582.879997,纺织服装,19981119,600177,雅戈尔,4628902973.0,4565795973.0
16245363664.800001,11354370244.2,纺织服装,20110311,002563,森马服饰,2694090160.0,1882980140.0
4481123100.0,4291556821.24,纺织服装,20040806,002029,七 匹 狼,755670000.0,723702668.0
1517667267.72,1298144592.1499999,纺织服装,20120228,002656,ST摩登,712519844.0,609457555.0
5611156000.0,3002947150.0,纺织服装,20211027,605138,盛泰集团,555560000.0,297321500.0
3741380100.0,3741380100.0,纺织服装,20171120,603365,水星家纺,266670000.0,266670000.0
1523399603.96,1523399603.96,纺织服装,19980416,600137,浪莎股份,97217588.0,97217588.0
1971525572.8,603915006.41,纺织服装,20210723,001209,洪兴股份,131522720.0,40287859.0
8705422600.56,8661385600.56,纺织服装,20010108,600400,红豆股份,2303021852.0,2291371852.0
3180628415.9999995,3180628415.9999995,纺织服装,20150629,603116,红蜻蜓,576200800.0,576200800.0
2577067472.0,702251472.0,纺织服装,20220111,001234,泰慕士,106666700.0,29066700.0
14624125915.32,14624125915.32,纺织服装,20100816,601718,际华集团,4391629404.0,4391629404.0
2323992935.5899997,2323992935.5899997,纺织服装,19930209,600630,龙头股份,424861597.0,424861597.0
6452161300.0,878082165.64,纺织服装,20210531,603511,爱慕股份,400010000.0,54437828.0
3956675652.1600003,3956675652.1600003,纺织服装,20150422,603808,歌力思,369092878.0,369092878.0
6444896639.79,3763713905.2799997,纺织服装,20091230,002327,富安娜,829459027.0,484390464.0
4787377829.94,4695159509.94,纺织服装,20170313,603665,康隆达,163839077.0,160683077.0
2268000000.0,2268000000.0,纺织服装,19971106,600107,美尔雅,360000000.0,360000000.0
7457195355.190001,5693434193.79,纺织服装,20070816,002154,报 喜 鸟,1459333729.0,1114174989.0
2885277896.13,2885277896.13,纺织服装,20141203,603518,锦泓集团,347205523.0,347205523.0
4439553300.0,4439553300.0,纺织服装,20170307,603908,牧高笛,66690000.0,66690000.0
7673187720.0,7625289870.0,纺织服装,20180622,603587,地素时尚,481077600.0,478074600.0
2848727806.4,2848727806.4,纺织服装,20170214,603839,安正时尚,400102220.0,400102220.0
1856368732.56,1410910554.96,纺织服装,20101102,002494,华斯股份,377310718.0,286770438.0
4623000000.0,4623000000.0,纺织服装,20080828,002269,美邦服饰,2512500000.0,2512500000.0
3808950000.0,952237500.0,纺织服装,20230216,603307,扬州金泉,67000000.0,16750000.0
2354990601.04,2354763955.83,纺织服装,20160802,300526,*ST中潜,204248968.0,204229311.0
1700045574.96,1700045574.96,纺织服装,20150626,002776,ST柏龙,537989106.0,537989106.0
9791011352.550001,9713287656.300001,纺织服装,20170109,603877,太平鸟,476448241.0,472666066.0
2738693400.0,2738693400.0,纺织服装,20120426,603001,奥康国际,400980000.0,400980000.0
4696347517.440001,1603435778.5600002,纺织服装,20201026,003016,欣贺股份,431649588.0,147374612.0
10459408665.0,6540279042.0,纺织服装,20110830,002612,朗姿股份,442445375.0,276661550.0
4329725750.0,2459677983.08,纺织服装,20150610,002762,金发拉比,354025000.0,201118396.0
2138216043.5,2131803925.21,纺织服装,20071207,002193,如意集团,261715550.0,260930713.0
3543405580.7999997,2042042080.4999998,纺织服装,20170601,002875,安奈儿,212817152.0,122645170.0
5958987245.5,5958987245.5,纺织服装,20110530,601566,九牧王,574637150.0,574637150.0
2073600000.0000002,981485856.0000001,纺织服装,20200824,300877,金春股份,120000000.0,56798950.0
2211218100.0,655118100.0,纺织服装,20200312,300819,聚杰微纤,149205000.0,44205000.0
1672800000.0,1672800000.0,纺织服装,20040421,600493,凤竹纺织,272000000.0,272000000.0
10980000000.0,10980000000.0,纺织服装,20120612,601339,百隆东方,1500000000.0,1500000000.0
2576657986.56,985624574.4,纺织服装,20210922,301066,万事利,188352192.0,72048580.0
2750000000.0,618421050.0,纺织服装,20210129,605055,迎丰股份,440000000.0,98947368.0
7340726158.7699995,4720553777.36,纺织服装,20001225,000726,鲁  泰Ａ,887633151.0,570804568.0
2046913901.5,2046913901.5,纺织服装,20010903,600448,华纺股份,629819662.0,629819662.0
7287809760.63,7287809760.63,纺织服装,20000706,000982,中银绒业,4261877053.0,4261877053.0
2124200000.0,610707500.0,纺织服装,20210430,605180,华生科技,130000000.0,37375000.0
2515726551.8,2512167017.36,纺织服装,20061130,002087,新野纺织,816794335.0,815638642.0
3636697894.2000003,3636697894.2000003,化纤行业,20031127,600527,江南高纤,1731760902.0,1731760902.0
10257962948.84,8563930404.6,纺织服装,20040625,002003,伟星股份,1037205556.0,865918140.0
9016025810.22,8317563497.1,纺织服装,20040809,600987,航民股份,1050818859.0,969412995.0
2518386000.0,2514087347.7200003,纺织服装,20100423,002394,联发股份,323700000.0,323147474.0
3968617913.67,3185682568.11,纺织服装,20100511,002404,嘉欣丝绸,577673641.0,463709253.0
2284040000.0,2284040000.0,纺织服装,20061222,002098,浔兴股份,358000000.0,358000000.0
1926110262.58,1926110262.58,纺织服装,19980527,600156,华升股份,402110702.0,402110702.0
2578912050.0,2574933715.5,纺织服装,19991209,000955,欣龙控股,538395000.0,537564450.0
3725341274.13,2865647134.44,纺织服装,20110527,601599,浙文影业,1160542453.0,892724964.0
4815018880.200001,4815018880.200001,纺织服装,19990927,600220,江苏阳光,1783340326.0,1783340326.0
2670721091.3999996,890241091.4,纺织服装,20210528,605189,富春染织,124800051.0,41600051.0
2862080000.0,2862080000.0,纺织服装,20101015,002486,嘉麟杰,832000000.0,832000000.0
2048677699.52,1598256421.95,纺织服装,20070803,002144,宏达高科,176762528.0,137899605.0
28105843097.2,8962201311.5,美容护理,20200917,300888,稳健医疗,426492308.0,135996985.0
61734300000.0,7727896500.0,纺织服装,20210426,300979,华利集团,1167000000.0,146085000.0
3548180433.8399997,3547100949.12,纺织服装,19981007,000850,华茂股份,943665009.0,943377912.0
4319139514.719999,4319139514.719999,纺织服装,20141231,603889,新澳股份,511746388.0,511746388.0
5578234844.4,5578234844.4,纺织服装,20050427,002042,华孚时尚,1700681355.0,1700681355.0
3687987917.76,1988240072.0600002,纺织服装,20161221,300577,开润股份,239791152.0,129274387.0
3526600000.0,881650000.0,纺织服装,20221118,603130,云中马,140000000.0,35000000.0
10411518151.1,10349601825.42,纺织服装,20170921,603055,台华新材,892926085.0,887615937.0
3880678748.72,3832155492.0,纺织服装,20061124,002083,孚日股份,822177701.0,811897350.0
3338912079.3599997,3304634498.8799996,纺织服装,20120507,002674,兴业科技,291862944.0,288866652.0
9156780458.6,9156780458.6,医疗服务,20150527,603108,润达医疗,579543067.0,579543067.0
8266045242.0,8266045242.0,医药商业,20141204,603368,柳药集团,362228100.0,362228100.0
20354199963.75,13602583878.199999,医药商业,20140702,002727,一心堂,596023425.0,398318708.0
3815666968.26,3815666968.26,医药商业,19940224,600829,人民同泰,579888597.0,579888597.0
3028807152.12,1289090152.1200001,医药商业,20210127,300937,药易购,95666682.0,40716682.0
3884043476.8,3775164194.8,医药商业,19960716,000411,英特集团,309485536.0,300809896.0
34005715442.51,33958463698.429996,医药商业,20170731,603233,大参林,949084997.0,947766221.0
74300826507.88,38705744208.88,医药商业,19940324,601607,上海医药,3698398532.0,1926617432.0
8101578946.1,4776250301.2,医药商业,20201201,605266,健之佳,99162533.0,58460836.0
9270308076.09,8833442459.91,医药商业,19981218,000078,海王生物,2750833257.0,2621199543.0
3176057666.0,1666718511.3200002,医疗服务,20211207,301126,达嘉维康,206505700.0,108369214.0
1759165842.2,1757326948.14,房地产开发,19961210,000668,荣丰控股,146841890.0,146688393.0
1943758037.4,1943188037.4,医药商业,19961115,600767,*ST运盛,341010182.0,340910182.0
2369250000.0,1560000000.0,医药商业,20010228,600272,开开实业,243000000.0,160000000.0
21606313199.879997,21511805903.879997,医药商业,20150423,603883,老百姓,584902902.0,582344502.0
3617090812.1600003,3531971763.11,医药商业,20160218,002788,鹭燕医药,388516736.0,379373981.0
7010185314.2,5572620155.4,医药商业,19960701,600713,南京医药,1310315012.0,1041611244.0
4299762948.8,4290571880.76,医药商业,20100818,002462,嘉事堂,291707120.0,291083574.0
6109124512.259999,4702002436.74,医药商业,20110610,002589,瑞康医药,1504710471.0,1158128679.0
4203435804.48,1891451738.88,医疗器械,20220216,603122,合富中国,398052633.0,179114748.0
9780290760.57,9695116144.560001,医药商业,19990916,000950,重药控股,1743367337.0,1728184696.0
2729787246.62,2302730848.17,医药商业,19970410,000705,浙江震元,334123286.0,281852001.0
2141000007.72,2117921589.3999999,医药商业,20161031,603716,塞力医疗,203517111.0,201323345.0
8187868000.0,2207860000.0,医药商业,20210705,301017,漱玉平民,405340000.0,109300000.0
2652496665.83,2652496665.83,医药商业,19940224,600833,第一医药,223086347.0,223086347.0
28108041615.0,28108041615.0,医药商业,20101102,600998,九州通,1873869441.0,1873869441.0
41505250524.299995,41327245572.299995,医药商业,20150217,603939,益丰药房,721704930.0,718609730.0
13626345000.0,3071831250.0,医药商业,20210630,301015,百洋医药,525100000.0,118375000.0
7772194300.0,1094804489.84,医药商业,20230301,301408,华人健康,400010000.0,56346088.0
19008838045.2,16327372950.0,医药商业,19930809,000028,国药一致,428126983.0,367733625.0
21032069256.88,21024641780.68,医药商业,19970515,600056,中国医药,1495879748.0,1495351478.0
25879452831.399998,18979782343.199997,医药商业,20021127,600511,国药股份,754502998.0,553346424.0
24171822867.899998,13700679624.599998,生物制品,20210625,688276,百克生物,412840698.0,233999652.0
138800000000.0,80280816106.25,生物制品,20100928,300122,智飞生物,1600000000.0,925427275.0
30062688229.51,8177820773.429999,生物制品,20200813,688185,康希诺,247449899.0,67312707.0
18932473300.0,4449450703.0,生物制品,20220218,301207,华兰疫苗,400010000.0,94009100.0
4409680000.0,1535641895.98,化学制药,20210802,688670,金迪克,88000000.0,30645418.0
58391373753.71999,56674618567.979996,生物制品,20101112,300142,沃森生物,1607249484.0,1559995006.0
40336748311.86,34753391774.64,生物制品,20040625,002007,华兰生物,1824366726.0,1571840424.0
36199129101.45,28565374023.969997,生物制品,20170207,300601,康泰生物,1116912345.0,881375317.0
9122515150.0,6439096924.5,生物制品,20210608,688319,欧林生物,405265000.0,286054950.0
6618024000.0,6618024000.0,生物制品,20170616,002880,卫光生物,226800000.0,226800000.0
67736277552.3,67286096103.240005,生物制品,19961218,000661,长春高新,404709790.0,402020052.0
5021052660.45,1163693421.45,生物制品,20220929,688137,近岸蛋白,70175439.0,16264059.0
2678445000.0,1059819255.0,生物制品,20220311,688163,赛伦生物,108220000.0,42820980.0
181882608396.58,14804022023.44,生物制品,20211215,688235,百济神州-U,1357029086.0,110453048.0
4348933400.24,2070871796.24,专业服务,20211228,301166,优宁维,86666668.0,41268868.0
17821908000.0,17821908000.0,生物制品,20200117,688278,特宝生物,406800000.0,406800000.0
5876330080.0,3297107120.3999996,生物制品,20150626,300485,赛升药业,481666400.0,270254682.0
12898166509.710001,8772490922.34,生物制品,20200616,300841,康华生物,134650449.0,91580446.0
9040680000.0,7492347667.200001,生物制品,20040909,002038,双鹭药业,1027350000.0,851403144.0
8756800000.0,4483156175.42,专业服务,20211018,301080,百普赛斯,80000000.0,40957027.0
17732210265.63,15480605456.730001,生物制品,19960628,000403,派林生物,732433303.0,639430213.0
25812691200.0,23234607106.5,生物制品,20140121,300357,我武生物,523584000.0,471290205.0
17638620855.239998,14899386901.739998,生物制品,20120308,300294,博雅生物,504248738.0,425940163.0
13336024000.0,6034593180.2,生物制品,20210816,301047,义翘神州,129200000.0,58463410.0
39778122247.32,39778122247.32,生物制品,19980616,600161,天坛生物,1647809538.0,1647809538.0
4498200000.0,2310578827.2000003,生物制品,20200720,688488,艾迪药业,420000000.0,215740320.0
10741235200.0,10741235200.0,生物制品,20200221,688177,百奥泰,414080000.0,414080000.0
41995108660.61,30977302524.77,生物制品,20080623,002252,上海莱士,6740787907.0,4972279699.0
13901101000.000002,5878420549.84,生物制品,20211028,688739,成大生物,416450000.0,176106068.0
28011616410.6,5750830886.599999,生物制品,20200622,688520,神州细胞-U,445335714.0,91428154.0
107632139046.95001,28742087947.86,医疗器械,20200429,603392,万泰生物,906070705.0,241957134.0
4529073183.0,3132220500.0,生物制品,20210208,688687,凯因科技,170908422.0,118197000.0
4930791708.97,4240018988.05,生物制品,20170808,300683,海特生物,130894391.0,112556915.0
22727936644.2,22684297444.2,生物制品,19940824,600867,通化东宝,1993678653.0,1989850653.0
7652339999.999999,3854826768.5499997,生物制品,20220118,688062,迈威生物-U,399600000.0,201296437.0
4347570222.0,1464259989.6399999,生物制品,20201214,688136,科兴制药,198700650.0,66922303.0
2758001050.0,2714156409.65,生物制品,20120808,002693,双成药业,414737000.0,408143821.0
3953395866.78,3423789576.54,生物制品,20110706,300239,东宝生物,593602983.0,514082519.0
18757221709.18,13136976367.01,生物制品,20091030,300009,安科生物,1673257958.0,1171897981.0
20238060865.68,20238060865.68,贸易行业,19960819,600739,辽宁成大,1529709816.0,1529709816.0
21030985976.0,11037336298.56,生物制品,20200629,603087,甘李药业,565653200.0,296862192.0
3109259790.44,3109197792.86,生物制品,19930908,000518,四环生物,1029556222.0,1029535693.0
3123544620.3599997,2253384214.7999997,生物制品,20090218,430047,诺思兰德,257718203.0,185922790.0
48495941653.200005,21283838082.0,生物制品,20200715,688180,君实生物-U,985689871.0,432598335.0
16544413600.0,6893124272.32,医疗器械,20211115,688105,诺唯赞,400010000.0,166661612.0
9412151201.18,1415235152.66,生物制品,20200722,688336,三生国健,616785793.0,92741491.0
10278680429.88,6244326288.38,生物制品,20110520,002581,未名医药,659735586.0,400791161.0
12222880566.68,10578747297.0,商业百货,19931018,600682,南京新百,1346132221.0,1165060275.0
4956800000.0,4956800000.0,生物制品,20180827,603590,康辰药业,160000000.0,160000000.0
1864911100.0,1738615786.76,生物制品,20160518,837344,三元基因,121810000.0,113560796.0
8240727694.4,8109623224.4,生物制品,19940110,000534,万泽股份,502483396.0,494489221.0
1974498720.0,1757314720.0,装修建材,20150701,603838,四通股份,320016000.0,284816000.0
1893434691.09,1892291277.09,珠宝首饰,20150122,002740,ST爱迪尔,454061077.0,453786877.0
3610880000.0,1900392000.0,专用设备,20210617,301011,华立科技,112840000.0,59387250.0
4622336000.0,4338204680.72,家用轻工,20100203,002348,高乐股份,947200000.0,888976369.0
8589485034.9,8552719022.4,家用轻工,20120530,002678,珠江钢琴,1363410323.0,1357574448.0
1890000000.0,1887741850.0,电子元件,20110525,300220,金运激光,151200000.0,151019348.0
3384000000.0,802338052.8000001,家用轻工,20221118,301335,天元宠物,90000000.0,21338778.0
1856203645.2,1850710763.54,家用轻工,20120619,300329,海伦钢琴,252888780.0,252140431.0
2002820057.07,1414436048.5,家用轻工,20170417,300640,德艺文创,312452427.0,220660850.0
4345568615.93,3769809266.5600004,家用轻工,20171201,300729,乐歌股份,239161729.0,207474368.0
1625820000.0,1624532721.0,化学制品,20110113,300163,先锋新材,474000000.0,473624700.0
2002560000.0,697871300.0,装修装饰,20201231,605155,西大门,134400000.0,46837000.0
3069334249.28,1807355409.92,家用轻工,20170509,300651,金陵体育,128747242.0,75811888.0
